number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
1,1,1,52,52,1,2537,2537,0,0,0,1,1,,,,,0,,0,,
41,18,20,24228,806,45,2228,30,2198,141.8888889,127.7,3,3,,,,,0,,0,,
13,5,1,2710,54,5,869,20,889,582.8,2914,,1,1,1,9,9,1,1,15,,
88,34,27,114234,8279,103,3221,36,3257,135.3235294,170.4074074,8,7,,,,,0,,0,,
10,5,35,5626,4931,61,4024,2772,1252,290.2,41.45714286,4,4,,,,,0,,0,,
43,29,25,10512,9324,51,1845,720,1125,61,70.76,2,2,,,,,0,,0,,
42,17,12,1928,559,21,3660,1981,1679,160.4705882,272.8,3,3,,,,,0,,0,,
13,11,23,986,750,33,2311,2169,142,33.45454545,16,2,2,,,,,0,,0,,
64,27,25,4159,2102,63,2605,484,2121,78.55555556,84.84,9,9,,,,,0,,0,,
25,15,14,1055,671,19,2372,2306,66,8.133333333,8.714285714,4,4,,,,,0,,0,,
312,35,25,4133,2415,85,2614,2587,27,65.97142857,92.36,3,2,40,19,252,6.3,5,26,295,3228.875694,
612,70,44,74621,6609,229,2788,118,2670,25.2,40.09090909,12,13,12,2,33,2.75,0,7,33,815.4533333,
15,8,8,1638,1407,13,1016,206,810,121.875,121.875,2,3,,,,,0,,0,,
115,76,51,13923,9006,177,3174,512,2662,27.51315789,41,3,4,1,1,0,0,1,1,0,,
7,6,4,623,537,16,2048,1654,394,69.33333333,104,2,2,,,,,0,,0,,
3,3,13,3068,1978,25,693,690,3,584.3333333,134.8461538,1,1,,,,,0,,0,,
61,34,24,12148,6802,165,3699,671,3028,89.09375,118.7916667,7,10,,,,,3,,3,,
3,2,3,396,315,4,3105,786,2319,1384.5,923,2,2,,,,,0,,0,,
31,17,70,883973,8080,141,1918,1634,284,11,2.666666667,5,4,1,0,9,9,0,0,9,,
131,105,121,11807,7905,325,1684,1182,502,6.019047619,5.223140496,6,5,,,,,0,,0,,
409,101,91,16626,6476,226,3454,599,2855,41.45544554,46.01098901,7,7,,,,,0,,0,,
35,17,91,5355,2836,103,1422,82,1340,114,21.2967033,8,7,,,,,0,,0,,
542,169,129,78839,9745,367,4235,1244,2991,18.34911243,24.03875969,19,19,10,3,20,2,1,2,21,678.3466898,
10,1,,196,14,1,,,,2294,,1,1,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
177,100,156,14204,4986,282,2222,383,1839,5.19,3.326923077,5,5,,,,,0,,0,,
2853,5,6,1235,195,6,2787,197,2590,306.2,255.1666667,6,6,,,,,3,,3,,
36,29,26,41664,2581,75,4174,651,3523,73.10344828,81.53846154,2,2,1,0,0,0,0,0,0,,
20,13,5,474,402,15,2305,1396,909,160.3076923,416.8,4,4,,,,,0,,0,,
149,128,94,6823,3686,243,1561,1207,354,8.84375,12.04255319,3,3,,,,,0,,0,,
213,97,64,17326,10606,228,2530,174,2356,40.78350515,61.8125,10,11,1,0,0,0,0,1,0,,
392,117,165,66251,16497,307,1563,29,1592,13,9.218181818,17,15,,,,,0,,0,,
865,358,272,9930,8146,621,3494,1098,2396,10.84916201,14.27941176,19,19,,,,,0,,0,,
2,1,,2597,1226,3,,,,34,,1,1,,,,,0,,0,,
275,1,4,5313,2166,7,2520,2520,0,1105,276.25,2,1,,,,,0,,0,,
9,5,,129,65,8,4740,3285,1455,413.2,,2,2,1,1,11,11,0,1,11,,
47,33,31,29024,8064,62,4448,1300,3148,98.375,104.9333333,3,4,,,,,0,,0,,
17,15,4,2578,1331,16,22,35,13,168,630,1,1,,,,,0,,0,,
43,37,17,24618,3997,47,2977,215,2762,75.97297297,165.3529412,4,3,,,,,0,,0,,
1,,,2,,,3699,3047,652,,,1,1,,,,,0,,0,,
4,2,1,835,132,2,1606,1606,0,564,1128,2,1,,,,,0,,0,,
23,8,13,19186,6905,42,3455,2355,1100,224.1428571,130.75,4,4,,,,,0,,0,,
25,9,12,5893,1070,22,4509,1909,2600,348.5555556,261.4166667,5,5,,,,,0,,0,,
168,105,76,20290,6635,177,4349,902,3447,38.15238095,52.71052632,12,13,4,0,4,1,0,2,4,292.5812731,
153,79,63,7472,3795,153,2723,50,2673,33.51898734,42.03174603,14,14,,,,,0,,0,,
1,1,,20,20,3,,,,1481,,1,1,,,,,0,,0,,
41,5,2,4092,51,5,2621,2119,502,641,1602.5,2,1,4,1,372,93,0,1,372,125.1191898,
87,22,9,7714,1347,69,1761,1027,734,59.31818182,145,13,14,,,,,0,,0,,
6,2,2,29169,393,2,2229,1808,421,1000,1000,2,2,,,,,0,,0,,
10,10,6,58153,1376,15,3435,3426,9,61.2,102,2,2,,,,,0,,0,,
456,122,111,20547,15276,244,2807,213,2594,27.04098361,29.72072072,13,13,,,,,0,,0,,
79,46,63,4965,3136,115,2043,44,1999,79.2826087,57.88888889,12,12,2,0,0,0,0,0,0,4.199571759,
1320,549,408,81141,55007,1295,4480,377,4103,7.473588342,10.05637255,64,64,7,4,11,1.571428571,1,6,11,3396.692014,
5,3,5,647,199,8,3152,219,2933,1197.666667,718.6,1,1,,,,,0,,0,,
4,4,1,261,174,6,3131,1309,1822,656,2624,2,2,,,,,0,,0,,
14,5,2,579,158,5,3832,953,2879,613.4,1533.5,4,4,,,,,0,,0,,
209,2,3,386,590,8,2079,1318,761,681,,1,2,,,,,0,,0,,
1,1,1,101,101,1,2421,1651,770,2422,2422,1,1,,,,,1,,0,,
12,1,,201,99,1,1655,1525,130,1450,,3,3,,,,,0,,0,,
1166,147,78,10844,8159,205,4724,159,4565,28.66666667,54.02564103,12,11,,,,,1,,0,,
45,21,7,7577,428,23,2081,1206,875,44.33333333,133,3,5,,,,,0,,0,,
24,8,3,591,121,11,1831,1762,69,388,1034.666667,4,4,2,2,7,3.5,0,1,7,5.861319444,
45,38,72,17117,7307,178,1528,191,1337,42.89473684,22.63888889,3,3,,,,,0,,0,,
125,65,55,40787,1934,90,2966,100,2866,49.52307692,58.52727273,23,24,6,1,3,0.5,0,4,3,19.02813657,
1544,495,657,3972706,96422,1225,4976,58,4918,9.244444444,6.96499239,48,49,209,67,250,1.196172249,0,88,250,3812.138287,
31,24,86,124968,8493,210,1922,1813,109,0.318181818,0.082352941,1,1,,,,,0,,0,,
4,3,5,776,775,5,2414,2396,18,0,0,1,1,,,,,0,,0,,
1,1,2,168,160,5,4153,3429,724,4284,2142,1,1,,,,,0,,0,,
4,1,1,822,735,1,1016,1016,0,3978,3978,1,1,,,,,0,,0,,
80,61,69,16108,7514,248,3345,980,2365,44.52459016,39.36231884,5,5,2,1,2,1,1,2,5,873.9540162,
116,16,23,10083,4088,31,1209,325,884,72.5625,50.47826087,9,8,,,,,0,,0,,
3,1,1,849,149,1,1109,1109,0,18,18,1,1,,,,,0,,0,,
79,55,53,7695,5922,101,5642,3922,1720,10.21818182,10.60377358,5,5,1,0,1,1,0,1,1,,
24,17,15,4206,832,23,2085,18,2103,188.8235294,214,2,2,,,,,0,,0,,
35,29,53,2099,1760,104,307,2,309,9.379310345,5.132075472,1,1,,,,,0,,0,,
29,16,75,4932,1903,112,1418,717,701,44.5,9.493333333,5,5,,,,,1,,0,,
22,12,44,1728835,3036,57,758,454,304,82.08333333,22.38636364,5,4,,,,,0,,0,,
6,5,4,10175,116,7,2744,885,1859,428.6,535.75,2,2,,,,,0,,0,,
13,7,5,1109,457,11,3663,12,3675,543.4285714,760.8,5,5,7,3,6,0.857142857,2,7,30,2510.860197,
55,16,7,736,341,25,1336,970,366,28.3125,64.71428571,2,2,,,,,1,,1,,
275,1,,4,4,1,3795,3795,0,3172,,2,2,,,,,0,,0,,
1,,,3,,,,,,,,1,1,,,,,0,,0,,
7,6,30,3016,2742,61,1604,16,1620,256.6666667,51.33333333,1,1,,,,,0,,0,,
3,3,8,477,407,15,2161,222,1939,725.6666667,272.125,3,3,,,,,0,,0,,
,1,1,417,89,1,2404,1433,971,642,642,,1,,,,,0,,0,,
10,3,2,1018,242,3,3849,752,3097,1114.333333,1671.5,4,4,,,,,0,,0,,
18,10,10,337,173,15,3094,3073,21,358.1,358.1,2,2,10245,6731,44348,4.32874573,8,67,44366,2557.105475,
30,16,23,4558,969,35,1917,570,1347,180.75,125.7391304,8,8,1,1,-1,-1,0,1,-1,,
55,38,20,4850,3798,47,1678,216,1462,7.131578947,13.55,1,2,,,,,0,,0,,
33,9,5,1106,463,11,972,948,24,428.6666667,771.6,3,3,,,,,0,,0,,
7,4,4,409,266,10,2439,2439,0,143.5,143.5,1,1,3,3,16,5.333333333,1,3,18,1757.257836,
33,27,22,1869,1762,38,3319,141,3178,143.037037,175.5454545,2,1,,,,,0,,0,,
96,45,36,16014,10476,67,1805,299,1506,48.57777778,60.72222222,7,8,,,,,0,,0,,
416,121,110,47359,27840,202,4404,89,4315,38.80991736,42.69090909,23,24,1,0,12,12,1,0,15,,
11,,,233,,,1960,1442,518,,,3,3,,,,,0,,0,,
77,48,39,10872,2159,103,2683,765,1918,47.8125,58.84615385,2,2,,,,,0,,0,,
21,2,1,4144,110,2,1510,1510,0,964,964,1,1,,,,,0,,0,,
13,6,1,191,23,6,568,568,0,227.3333333,1364,1,1,16,16,23,1.4375,0,16,23,740.076412,
158,110,164,8708,7568,329,3187,660,2527,20.80909091,13.95731707,9,9,,,,,1,,32,,
359,202,82,138165,21218,237,762,383,379,5.128712871,12.63414634,23,23,,,,,0,,0,,
40,28,79,7748,5214,154,2371,2164,207,0,0,1,1,,,,,0,,0,,
31,20,23,1845,1622,61,3464,1948,1516,111.85,97.26086957,9,9,,,,,0,,0,,
23,9,25,2058,1573,38,2395,1786,609,79.22222222,28.52,7,7,53,19,805,15.18867925,3,20,1226,138.9529167,
13,3,11,1487,860,49,3736,3731,5,238.3333333,71.5,2,2,3,2,3,1,0,1,3,699.0034144,
1,1,8,1375,1270,9,3833,2892,941,941,117.625,1,1,,,,,0,,0,,
67,62,29,9979,2807,93,3791,3404,387,4.790322581,10.24137931,2,2,,,,,0,,0,,
18,7,42,1239,858,51,2513,2463,50,159.1428571,26.52380952,6,6,1,1,2,2,2,1,6,,
31,18,47,5054,3151,83,2877,1627,1250,90.11111111,34.5106383,5,5,1,0,0,0,0,0,0,,
10,10,7,556,464,14,4344,97,4247,207.2,296,4,4,,,,,0,,0,,
75,50,68,70632,2273,127,4362,2179,2183,78.5,57.72058824,9,9,,,,,0,,0,,
9,9,7,113,113,19,61,29,32,344.4444444,442.8571429,1,1,,,,,1,,3,,
396,101,47,19392,4277,138,4885,518,4367,45.3960396,97.55319149,10,11,1,1,1,1,1,0,1,,
21,21,9,1620,1608,38,4130,1196,2934,190.4761905,444.4444444,2,2,5,2,12,2.4,0,5,12,735.1332639,
336,166,238,82954,38230,497,1186,24,1162,20.34337349,14.18907563,13,13,3,0,2,0.666666667,0,2,2,199.1005556,
4,2,5,20350,414,6,2292,1845,447,1570,785,2,2,18,8,32,1.777777778,0,16,32,3493.595382,
1,,,25,,,,,,,,1,1,,,,,0,,0,,
79,55,61,33590,3562,122,3729,3309,420,28.57142857,25.92592593,4,5,,,,,0,,0,,
97,51,30,12435,3606,83,1877,63,1940,48.60784314,82.63333333,12,12,,,,,0,,0,,
58,48,58,9159,5335,134,2013,1218,795,7.088888889,5.8,2,3,3,1,9,3,1,1,14,175.3881829,
159,33,51,37092,20108,84,1982,845,1137,34.18181818,22.11764706,8,9,,,,,0,,0,,
2,2,19,1716045,3808,20,3352,53,3405,1809.5,190.4736842,1,1,,,,,0,,0,,
35,24,34,4860,2518,50,1614,931,683,30.95833333,21.85294118,8,8,,,,,0,,0,,
28,4,1,3961,65,5,2318,863,1455,546.25,2185,4,4,,,,,0,,0,,5
40,38,129,57232,13507,221,1114,365,749,19.71052632,5.80620155,6,9,,,,,0,,0,,
77,50,117,9301,7644,161,2412,1636,776,15.38,6.572649573,2,3,,,,,0,,0,,
4,2,4,571,214,5,2103,1351,752,1108.5,554.25,3,3,,,,,0,,0,,
5,2,9,1074,1031,13,2143,2143,0,0,0,1,1,,,,,0,,0,,
1,1,8,1604,918,8,309,309,0,218,27.25,1,1,279,135,1163,4.168458781,1,47,1161,195.1936806,
14,11,12,933,923,29,2298,2234,64,8.909090909,8.166666667,1,1,,,,,0,,0,,
6,4,31,563,480,42,1464,94,1370,399.75,51.58064516,2,3,,,,,0,,0,,
4,,,31,,,,,,,,1,,,,,,0,,0,,
16,1,,413,4,1,,,,0,,,1,,,,,0,,0,,
92,34,209,55028,23829,240,1880,287,1593,58.17647059,9.464114833,12,16,,,,,0,,0,,
52,30,21,2619,1711,32,577,1,578,22.06666667,31.52380952,10,10,,,,,0,,0,,
2,1,2,1127,83,3,1763,259,1504,280,140,1,1,,,,,0,,0,,
155,5,4,971,213,6,1470,1461,9,452,565,3,3,,,,,0,,0,,
35,29,60,6775,3874,132,3237,3226,11,0,0,1,1,,,,,0,,0,,
3,3,36,1393,1388,39,1824,1780,44,252,21.6,2,2,,,,,0,,0,,
20,14,18,1322,1208,28,1897,1791,106,31.21428571,24.27777778,2,2,,,,,0,,0,,3
6,1,2,588,132,2,1130,160,970,1329,664.5,2,2,,,,,0,,0,,
26,10,9,1317,213,18,2966,2303,663,81.7,90.77777778,3,3,,,,,0,,0,,
255,15,70,10561,4874,106,899,173,726,214,45.85714286,2,2,,,,,1,,0,,
140,54,89,16024,11578,145,1827,209,1618,31.7962963,19.29213483,4,4,,,,,0,,0,,
375,73,124,30213,10802,222,3645,1627,2018,25.4109589,14.95967742,20,19,,,,,0,,0,,
15,4,10,3212,927,15,3320,3246,74,105.25,42.1,1,1,2,0,0,0,0,0,0,795.8048264,
10,8,7,6535,1189,11,2238,1688,550,2,2.333333333,,1,,,,,0,,0,,
18,8,21,2971,2540,33,2425,1205,1220,174.375,66.42857143,2,3,,,,,1,,12,,
1517,436,341,46587,20038,868,5081,1867,3214,7.47706422,9.560117302,27,30,,,,,0,,0,,
136,76,31,6387,5201,106,5037,946,4091,14.68421053,36,4,4,,,,,0,,0,,
23,1,4,2474,213,5,2935,99,2836,4241,4241,3,3,,,,,0,,0,,
1,2,,1,2,2,,,,210,,,1,,,,,0,,0,,
3,3,2,181,181,4,2498,2498,0,0,0,1,1,,,,,0,,0,,
4,4,12,654,653,18,3091,2345,746,186.5,62.16666667,2,2,,,,,0,,0,,
24,6,3,1620,477,8,1546,1546,0,266,532,2,3,,,,,0,,0,,
124,25,19,31260,1158,47,3943,426,3517,128.4583333,181.3529412,7,7,3,1,519,173,0,0,519,1.582453704,
10,9,14,2406,1626,34,2106,1912,194,5,3.214285714,1,1,,,,,0,,0,,
182,119,98,10766,6363,257,4354,1379,2975,25.26890756,30.68367347,11,13,,,,,0,,0,,
9,3,2,3198,1035,46,3642,1260,2382,1022.333333,3067,3,3,,,,,0,,0,,
28,4,12,1520,925,14,1602,402,1200,473,157.6666667,2,2,,,,,0,,0,,
24,17,16,3835,2321,74,2351,2192,159,132.3529412,140.625,4,4,,,,,0,,0,,
3,,,61,,,5159,1333,3826,,,1,1,,,,,0,,0,,
206,130,248,39910,17508,620,2428,1338,1090,19.83846154,10.39919355,9,9,1,0,0,0,3,1,0,,
9,1,,434,311,1,4088,1656,2432,3193,,2,2,,,,,0,,0,,
10,6,3,50379,85,6,4657,1876,2781,445.3333333,890.6666667,2,3,2,1,7,3.5,1,2,10,6.760914352,
2,1,5,600,598,5,2002,2002,0,619,123.8,1,1,,,,,0,,0,,
148,112,54,159983,6370,215,2754,1958,796,6.294642857,13.05555556,9,11,,,,,0,,0,,
3,2,,241,240,8,,,,797.5,,1,1,,,,,2,,3,,
31,23,17,7840,3730,64,2167,2133,34,42.86956522,58,1,1,,,,,0,,0,,2
112,10,5,35225,1314,27,3155,428,2727,305.3,610.6,6,7,,,,,0,,0,,
1,1,,2,2,1,4258,1379,2879,1623,,1,1,1,0,6,6,0,1,6,,
4,1,2,999,300,2,1049,634,415,1771,885.5,,1,,,,,0,,0,,
14,9,13,6014,4824,17,5248,1540,3708,448,310.1538462,3,3,,,,,0,,0,,
1384,196,209,28728,19863,466,5062,2604,2458,1.316326531,1.234449761,20,19,,,,,0,,0,,
2,2,5,807,589,15,1744,1320,424,474.5,189.8,1,1,104,20,220,2.115384615,0,37,220,1853.667963,
11,,,168,,,,,,,,1,1,,,,,0,,0,,
42,33,81,5226,3890,153,2357,1779,578,26.12121212,10.64197531,2,3,,,,,0,,0,,
6,4,,23,8,4,,,,416.25,,3,1,,,,,0,,0,,
26,20,19,9450,560,22,883,874,9,34.55,36.36842105,1,1,,,,,0,,0,,
270,7,1,11868,1128,8,1939,1939,0,322.4285714,2257,16,13,1,0,16,16,0,0,16,,
2,1,3,3843,1396,23,413,413,0,1677,559,1,1,,,,,0,,0,,
1,1,,4,4,1,,,,1191,,1,1,,,,,0,,0,,
109,61,59,102786,3939,83,3310,308,3002,53.13114754,54.93220339,26,27,10,2,338,33.8,0,5,338,1693.457442,
90,8,5,38398,172,10,3275,1867,1408,398.8333333,598.25,6,5,,,,,0,,0,,
28,23,57,2840,2200,113,2814,2737,77,0.260869565,0.105263158,1,2,,,,,0,,0,,
2,1,,51,49,1,1563,1556,7,2391,,2,2,4,0,0,0,0,4,0,0,
207,29,48,7107,2461,82,1604,200,1404,86.07142857,52.39130435,4,3,2,0,2,1,0,1,2,2504.9361,
81,65,60,16368,14665,302,2589,67,2656,40.86153846,44.26666667,12,12,,,,,0,,0,,
1028,220,181,64254,38003,503,3815,5,3820,20.67272727,25.12707182,20,21,120,30,548,4.566666667,20,64,942,4987.066586,
2,1,,176,17,2,1948,1948,0,483,,1,1,,,,,0,,0,,
2,1,5,182,64,5,2847,2695,152,179,35.8,1,1,,,,,0,,0,,
6,4,3,176,161,6,1327,1326,1,0,0,1,1,,,,,0,,0,,
16,3,4,1927,110,8,1752,990,762,381,285.75,3,3,,,,,0,,0,,
227,26,59,7016,6009,93,4724,2145,2579,122.6538462,54.05084746,7,5,,,,,0,,0,,
228,6,4,752,484,8,1395,1394,1,45.33333333,68,2,2,,,,,0,,0,,
2402,24,25,57996,5194,48,3858,2193,1665,138,132.48,13,13,53,10,93,1.754716981,0,17,93,487.6945949,
3,2,16,732,652,16,1794,1791,3,10,1.25,2,2,,,,,0,,0,,
2,1,1,385,54,1,391,63,328,2815,2815,1,1,,,,,0,,0,,
259,83,77,5129346,11454,162,2973,499,2474,29.86746988,32.19480519,10,10,11,6,31,2.818181818,3,7,44,1259.241528,
12,8,5,1302,833,14,1871,1871,0,171.375,274.2,2,2,,,,,0,,0,,4
1,,,1,,,,,,,,1,1,,,,,0,,0,,
14,10,6,2606,288,12,2655,1980,675,130.1111111,234.2,4,3,,,,,1,,2,,
12,11,2,243,236,12,2273,863,1410,188.4545455,1036.5,3,3,,,,,0,,0,,
264,65,132,38933,19126,242,4871,1443,3428,54.13846154,26.65909091,13,16,,,,,0,,0,,
7,6,17,14635,1405,22,3731,3730,1,11.16666667,3.941176471,1,1,,,,,0,,0,,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
92,73,49,168413,5378,139,3227,1565,1662,46.21917808,70.29166667,13,13,,,,,0,,0,,
34,27,24,2579,2000,45,3605,1156,2449,95.14814815,107.0416667,4,4,1,0,1,1,0,1,1,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
143,93,94,195799,3324,190,3369,2,3371,36.79569892,36.40425532,4,4,,,,,0,,0,,3
1,1,,14,8,1,,,,87,,1,2,52,30,1191,22.90384615,0,18,1191,121.8948958,3
150,99,42,39842,4251,122,1359,124,1235,18.84848485,44.42857143,5,6,1,0,2,2,0,0,2,,
8,8,9,366,340,19,1946,1278,668,230.375,204.7777778,2,2,,,,,0,,0,,
161,104,74,24975,5589,211,2910,999,1911,20.26923077,28.48648649,8,10,1,0,0,0,3,0,3,,
1,1,,3,3,1,,,,471,,1,1,,,,,0,,0,,
6,4,25,1350,895,34,1690,829,861,596.25,95.4,2,1,,,,,0,,0,,3
3,2,1,648,52,2,1322,799,523,1160,1160,1,1,,,,,0,,0,,
56,2,,45738,52,5,4081,2547,1534,1369.5,,5,4,,,,,0,,0,,
107,49,71,17826,5072,125,1631,1262,369,23.2244898,16.02816901,5,5,2,0,3,1.5,0,0,3,263.9296528,
2,2,1,258,13,2,2373,1058,1315,1462.5,2925,1,2,,,,,0,,0,,
168,151,242,303426,30545,577,3562,3006,556,3.675496689,2.29338843,9,9,113,30,292,2.584070796,4,62,306,54.84354167,
17,10,3,809,572,15,589,85,504,62,206.6666667,2,2,,,,,0,,0,,
53,40,20,4316,2751,64,3151,483,2668,69.55,139.1,5,6,1,0,1,1,1,1,2,,
15,,,111,,,2441,2441,0,,,2,2,,,,,0,,0,,
13,7,4,213,192,7,2378,2191,187,36.85714286,64.5,1,1,1,0,-2,-2,1,1,3,,
23,12,20,1201,581,27,3817,1814,2003,191.75,115.05,9,9,,,,,0,,0,,
10,8,6,910,637,19,2539,673,1866,255.125,340.1666667,5,5,,,,,0,,0,,
202,13,16,114665,10963,30,2387,516,1871,67.69230769,55,3,3,,,,,0,,0,,
6,3,1,86,35,3,2399,2399,0,0,0,1,1,,,,,0,,0,,
5,4,5,1427,349,9,1883,1048,835,791.25,633,1,1,5,0,2,0.4,0,2,2,3850.799016,
4,3,2,245,179,4,945,919,26,49,73.5,1,1,,,,,0,,0,,
3,1,2,152,122,2,794,794,0,192,96,1,1,58,48,432,7.448275862,0,44,432,1519.563391,
194,134,343,41961,29245,701,1938,727,1211,9.014925373,3.521865889,20,19,,,,,0,,0,,
33,25,10,5692,1254,36,1223,30,1193,49.92,124.8,2,2,,,,,0,,0,,
60,37,9,82103,460,39,2188,1952,236,34.21621622,140.6666667,8,8,,,,,0,,0,,
2,,,2,,,777,777,0,,,1,1,,,,,0,,0,,
17,11,32,38821,5811,46,4303,58,4361,383.2727273,131.75,6,6,,,,,0,,0,,
34,8,25,6885,5633,46,1750,1100,650,334.8333333,1004.5,3,3,1,0,2,2,0,1,2,,
10,6,17,28437,2633,21,1355,1082,273,126.3333333,44.58823529,1,1,,,,,0,,0,,
166,26,19,809289,2286,35,1022,28,994,38.23076923,52.31578947,12,12,,,,,0,,0,,4
105,41,83,323887,6755,150,3685,102,3583,79.75609756,39.39759036,10,11,49,25,78,1.591836735,0,29,78,1283.923449,
35,29,75,13753,4020,123,2711,11,2722,141.6551724,54.77333333,2,2,,,,,0,,0,,
53,43,62,11059,2284,114,2762,1815,947,22.11627907,15.33870968,3,5,,,,,0,,0,,
24,13,26,3656,3500,46,3171,933,2238,172.1538462,86.07692308,9,9,,,,,0,,0,,
117,46,18,16606,4275,92,4298,26,4324,93.80434783,239.7222222,11,11,,,,,1,,1,,
71,51,91,24353,16129,174,2177,31,2208,57.50980392,32.23076923,7,7,,,,,0,,0,,
202,71,48,11853,10660,96,1049,499,550,6.690140845,9.895833333,15,15,,,,,0,,0,,
132,,,,,,,,,,,1,,,,,,0,,0,,
4,5,11,2899,243,17,3507,2044,1463,384.2,174.6363636,1,2,,,,,0,,0,,
78,55,54,6172,1856,98,3216,2228,988,34.16363636,34.7962963,9,9,,,,,9,,8,,
99,80,61,13658,12250,229,2790,343,2447,34.625,45.40983607,4,4,,,,,0,,0,,
80,38,33,38578,11770,64,3426,2397,1029,41.47368421,47.75757576,5,5,6,2,11,1.833333333,0,5,11,294.5012153,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
8,6,8,750,692,12,2205,1591,614,369.6666667,277.25,3,4,,,,,0,,0,,
46,21,10,427124,1023,33,4552,3586,966,51.19047619,119.4444444,3,3,,,,,0,,0,,
28,27,5,957,506,32,1244,1239,5,26.66666667,180,1,1,1,0,0,0,2,1,1,,
2,1,1,420,98,2,3397,3397,0,11,11,1,1,,,,,0,,0,,
102,68,166,1358005,7494,263,1926,59,1985,28.55882353,11.69879518,14,14,,,,,0,,0,,
44,33,23,2909,2748,57,1609,1161,448,13.57575758,19.47826087,5,5,,,,,1,,0,,
2,,,33,,,2989,2989,0,,,1,1,,,,,0,,0,,
18,1,,9144,2,1,,,,1880,,2,2,24,3,77,3.208333333,1,6,95,16.39033565,
1,,,371,,,3373,477,2896,,,1,1,,,,,2,,7,,
2,2,10,1402,161,11,2854,2777,77,441,88.2,1,1,,,,,0,,0,,
40,38,20,1093,746,64,2695,1851,844,33.76315789,64.15,12,13,,,,,0,,0,,
24,15,6,266,134,19,3647,2789,858,188,470,9,9,,,,,0,,0,,
238,49,33,2397,1099,85,3094,2888,206,10.91836735,16.21212121,4,3,1,0,1,1,0,0,1,,
9,8,52,7220,3978,61,1789,1599,190,128.875,19.82692308,5,5,,,,,0,,0,,4
11,4,19,2646,505,21,2923,967,1956,661.75,139.3157895,2,2,3,1,5,1.666666667,1,3,9,744.4162384,3
29,14,13,4732,545,24,352,257,95,149.2857143,160.7692308,2,2,,,,,0,,0,,
65,34,755,407620,247270,1144,5901,5419,482,39.61764706,1.78410596,3,3,,,,,0,,0,,
185,76,90,35266,11499,208,2297,901,1396,22.42105263,18.93333333,15,15,,,,,0,,0,,
142,22,19,63023,807,60,2583,604,1979,230.6818182,267.1052632,8,8,,,,,0,,0,,
3,1,1,163,16,1,1677,1677,0,1914,1914,1,1,,,,,0,,0,,
26,15,7,2597927,537,22,2747,13,2760,179,383.5714286,4,4,2,0,1,0.5,0,1,1,1422.035012,
18,17,29,46906,2010,38,1740,475,1265,88.82352941,52.06896552,6,6,,,,,0,,0,,
64,55,95,11725,5967,388,2871,1023,1848,55.67272727,32.23157895,3,3,1,0,1,1,0,0,1,,
2,1,7,1150,1074,9,2834,1045,1789,2300,328.5714286,2,2,2,0,0,0,0,2,0,0.003136574,
145,1,1,,62,1,1686,1686,0,2513,2513,1,2,,,,,0,,0,,
5,2,3,747,259,6,2374,272,2102,1116.5,744.3333333,3,3,,,,,0,,0,,
2,1,,12,2,1,,,,1451,,2,2,,,,,0,,0,,
114,,,,,,,,,,,1,,,,,,0,,0,,
30,29,1,906,900,70,1576,1576,0,52.96551724,1536,1,1,8,0,4,0.5,0,4,4,919.616713,
28,21,27,14578,3270,53,2778,1417,1361,68.14285714,53,3,3,,,,,0,,0,,
13,8,3,1031,106,8,3010,333,2677,395,1053.333333,4,4,1,1,1,1,0,1,1,,
286,14,5,188620,1316,16,2480,1188,1292,114.5,320.6,5,4,1,0,0,0,0,0,0,,
26,21,30,5297,5227,51,1334,1248,86,57.52380952,40.26666667,4,3,1,0,17,17,0,0,17,,
3,2,2,50,21,2,2910,620,2290,2200,2200,2,2,,,,,0,,0,,
43,24,8,35678,1018,28,2953,1432,1521,40.45454545,148.3333333,1,1,,,,,0,,0,,
66,43,63,5112,3453,100,2256,1423,833,21.06976744,14.38095238,3,3,,,,,0,,0,,
2079,359,751,1941906,86623,1684,3792,24,3768,11.545961,5.51930759,50,49,2,1,7,3.5,0,1,7,976.0344097,
23,20,25,2322,1784,40,3733,412,3321,120.95,96.76,5,5,,,,,0,,0,,
12,8,4,1652,820,9,1854,1792,62,268,536,4,4,,,,,1,,6,,
77,43,35,3650,2592,58,2037,491,1546,53.51162791,65.74285714,3,3,,,,,0,,0,,
43,22,29,7308,3591,83,1752,476,1276,94.36363636,71.5862069,6,6,,,,,0,,0,,
33,13,41,5091,952,50,2706,341,2365,210.4615385,66.73170732,3,3,,,,,0,,0,,5
235,145,128,26287,7311,298,2661,1929,732,5.296551724,6,14,15,3,1,16,5.333333333,0,3,16,429.8342245,
129,108,114,26607,8163,233,2680,1597,1083,7.842592593,7.429824561,15,15,3,2,0,0,0,3,0,1.298831019,
