number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
968,41,38,11501,3291,91,2313,450,1863,51.04878049,55.07894737,6,2,4,3,21,5.25,0,2,21,1443.71963,
240,74,148,15552,8535,193,3078,1792,1286,17.37837838,8.689189189,17,17,9,2,28,3.111111111,4,2,61,533.9987731,
9,3,,5746,2041,34,,,,417.6666667,,2,2,,,,,0,,0,,
148,4,12,3900,2584,50,4646,2091,2555,584,194.6666667,4,4,1,0,0,0,0,0,0,,
4,1,5,170,32,10,2545,2545,0,452,90.4,1,1,,,,,0,,0,,
2,2,,56,56,7,,,,414,,1,1,,,,,0,,0,,
148,77,154,48732,9386,347,1715,283,1432,22.12987013,11.06493506,8,8,,,,,0,,0,,
1438,,,4,,,,,,,,3,3,31,7,87,2.806451613,4,15,96,4753.049815,
47,8,28,7892,2989,34,2436,1519,917,448,128,3,3,,,,,0,,0,,
8365,204,756,115680,63265,1250,4520,6,4514,20.13235294,5.432539683,73,73,13,5,14,1.076923077,0,11,14,4529.520486,
4,2,4,1691,1294,5,3536,3531,5,2.5,1.25,1,1,,,,,0,,0,,
178,136,493,33460,26275,720,3721,36,3685,27.50735294,7.588235294,8,8,,,,,0,,0,,
28,13,20,3164,1543,40,3254,3246,8,70,45.5,1,1,,,,,0,,0,,
75,29,49,5848,2956,92,3375,206,3169,109.4482759,64.7755102,8,8,11,2,39,3.545454545,2,4,51,3264.354525,
318,174,514,237866,80119,1008,2931,75,3006,18,6.093385214,36,35,,,,,0,,0,,
21,13,17,7055,1265,34,3769,2943,826,162.2,202.75,3,2,,,,,0,,0,,
158,95,510,56572,34535,775,4428,178,4250,32.77894737,6.105882353,17,17,14,1,54,3.857142857,1,2,57,2028.362755,
36,12,10,216534,205287,216,4505,573,3932,302.4166667,362.9,2,3,,,,,0,,0,,
10,5,23,8116,5586,51,4610,287,4323,561.2,122,3,2,,,,,0,,0,,
1,,,3,,,,,,,,1,1,,,,,0,,0,,
35,,,2081,,,,,,,,1,1,,,,,0,,0,,
622,23,140,13035,10554,208,3340,2914,426,50.73913043,8.335714286,4,4,,,,,0,,0,,
827,36,184,15979,10302,316,2797,517,2280,73.11111111,14.30434783,11,11,,,,,0,,0,,
70,59,84,15050,12445,276,3695,2596,1099,26.91525424,18.9047619,4,3,,,,,0,,0,,
54,43,20,1363,1117,58,3562,76,3638,94.95348837,204.15,3,4,,,,,0,,0,,
10,2,2,441,114,4,3077,1899,1178,589.5,589.5,2,2,,,,,0,,0,,
9,4,12,6266,4533,16,1996,1996,0,545,77.85714286,1,1,,,,,0,,0,,
1,1,,53,5,2,,,,1216,,1,1,,,,,0,,0,,
6,4,,72,55,7,,,,290.25,,1,1,,,,,0,,0,,
7,3,58,16922,3937,75,3822,2207,1615,822.3333333,42.53448276,4,4,,,,,0,,0,,
95,77,286,33749,16251,694,4669,3722,947,9.571428571,2.576923077,2,3,,,,,0,,0,,
130,95,122,15513,8324,284,4001,3385,616,12.70526316,9.893442623,3,3,,,,,2,,4,,
57,33,20,3740,2222,72,2477,2468,9,0.242424242,0.4,2,1,,,,,0,,0,,
191,24,84,8607,6273,137,1332,576,756,31.5,9,7,7,,,,,0,,0,,
42,37,166,106845,7590,273,2795,2633,162,3.054054054,0.680722892,1,1,,,,,0,,0,,
176,12,58,27272,19437,76,2225,576,1649,296.5833333,61.36206897,3,3,3,1,16,5.333333333,2,1,17,38.89739583,
2,2,6,551,550,19,1827,1827,0,228.5,76.16666667,1,1,,,,,0,,0,,
169,82,215,32640,21911,455,1437,56,1493,17.53658537,6.688372093,9,9,1,0,0,0,0,0,0,,
777,16,59,4651,3868,112,2530,1691,839,52.4375,14.22033898,4,5,11,4,68,6.181818182,2,4,98,1374.928889,
44,22,54,9723,3053,88,2095,104,1991,77.04545455,31.38888889,13,11,,,,,0,,0,,
62,40,63,47002,29591,141,3270,14,3256,95.975,60.93650794,12,12,,,,,0,,0,,
4,3,1,275,182,3,4502,4502,0,0.666666667,2,1,1,15,5,40,2.666666667,51,2,1350,582.7493634,
3,1,6,851,824,6,1805,1805,0,305,50.83333333,1,1,,,,,1,,0,,
301,94,102,78095,12859,368,1841,227,1614,17.73404255,16.34313725,7,6,38,7,4,0.105263158,5,31,3,425.2881019,3
331,54,42,9880,3932,116,1831,1346,485,8.944444444,11.5,4,4,4,0,6,1.5,0,2,6,1276.203391,
74,19,30,35371,1833,38,1661,971,690,46.05263158,29.16666667,6,5,1,1,0,0,0,0,0,,
21,1,,109,2,1,1702,1702,0,340,,4,4,,,,,0,,0,,
64,45,11,2032,1882,61,1623,753,870,27.8,113.7272727,2,2,,,,,0,,0,,
62,5,24,8940,3407,26,2398,1642,756,151.2,31.5,2,2,,,,,1,,1,,
63,48,400,20301,13756,554,1754,30,1724,38.33333333,4.6,4,4,,,,,0,,0,,
1,,,1,,,1126,975,151,,,1,1,,,,,0,,0,,
8,4,21,22654,3714,21,2611,2004,607,151.75,28.9047619,3,3,,,,,0,,0,,
23,12,15,2193,1376,23,1561,1430,131,261.9166667,209.5333333,6,6,,,,,0,,0,,
52,15,33,320376,2829,38,1309,836,473,50.73333333,24.5483871,12,11,,,,,0,,0,,
118,75,70,38810,14827,206,2248,779,1469,19.90666667,21.32857143,10,10,,,,,1,,0,,3
9,9,15,3127,2824,21,3998,3996,2,13.77777778,8.266666667,1,1,,,,,0,,0,,
3,3,10,11339,2860,13,2129,1748,381,158,47.4,2,2,,,,,0,,0,,
454,49,32,4239,4229,87,2222,957,1265,25.81632653,39.53125,29,29,,,,,0,,0,,
3,1,,5180,2183,15,1218,1107,111,373,,1,1,,,,,0,,0,,
24,7,57,8301,7987,164,1342,1305,37,23.28571429,2.859649123,2,2,,,,,0,,0,,
21,16,35,6660,3599,45,2101,1188,913,56.875,26,3,3,1,0,0,0,3,0,-1,,
3,1,15,5467,5192,21,1943,125,1818,1817,121.1333333,1,1,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
8,3,2,4072,521,3,2560,1346,1214,205,307.5,1,1,,,,,0,,0,,
1,1,4,14903,13389,5,1686,1496,190,714,178.5,,1,,,,,0,,0,,
152,1,10,751,703,11,2005,339,1666,499,49.9,1,1,4,4,0,0,0,4,0,0,
20,19,61,2244,1638,88,436,181,255,87,27.09836066,1,1,,,,,1,,2,,
18,18,256,22095,15589,326,1923,1450,473,34.05555556,2.39453125,3,5,,,,,0,,0,,
1,,,2,,,2801,126,2675,,,1,1,,,,,0,,0,,
27,25,16,750,626,35,797,787,10,57.08,89.1875,1,1,,,,,0,,0,,
9,1,1,730,159,2,1210,1210,0,1428,1428,3,3,,,,,0,,0,,
1594,199,264,26981,20098,485,4430,3565,865,2.924623116,2.204545455,23,22,7,4,44,6.285714286,0,2,44,275.1127546,
540,103,132,24995,17353,319,3365,2181,1184,13.2038835,10.3030303,8,8,,,,,0,,0,,
389,134,128,178338,9778,368,2839,2598,241,5.298507463,5.546875,5,5,,,,,1,,1,,
28,25,102,14507,11249,158,2885,1926,959,38.36,9.401960784,4,4,,,,,0,,0,,
11,2,24,11270,3859,26,3757,1143,2614,672.5,56.04166667,4,4,,,,,0,,0,,
30,24,51,133196,4303,125,4641,3855,786,32.75,15.41176471,2,2,22,6,86,3.909090909,1,3,100,2811.851586,
1181,147,199,104390,77726,455,4977,915,4062,13.69387755,10.11557789,38,37,,,,,0,,0,,
7,2,17,5932,3213,19,1550,1550,0,319.5,37.58823529,1,1,,,,,0,,0,,
2,1,2,1093,459,2,2590,2590,0,606,303,1,1,,,,,0,,0,,
17,11,2,678,627,86,3471,714,2757,162,891,6,3,,,,,0,,0,,
2,1,1,32,9,1,3753,3376,377,1271,1271,1,1,,,,,5,,21,,
2,2,3,199,199,8,2223,1977,246,185.5,123.6666667,1,1,,,,,0,,0,,
23,19,22,13450,2437,36,2075,20,2095,135.7894737,117.2727273,3,3,,,,,0,,0,,
1,,,8,,,1664,1664,0,,,1,1,,,,,0,,0,,
90,83,341,154373,53865,561,2679,1865,814,16.30120482,4.00295858,3,3,2,0,94,47,0,0,94,-184.2380903,
46,23,163,149353,119752,297,4183,4163,20,0.913043478,0.128834356,2,2,307,109,486,1.583061889,3,59,492,5242.831829,
140,2,2,996,67,3,2943,2943,0,35.5,35.5,2,2,2,0,3,1.5,1,0,33,32.5490162,
29,24,14,5662,1164,33,1504,1099,405,59.5,102,2,2,,,,,0,,0,,
13,6,4,884,649,9,3304,2086,1218,471,706.5,1,1,,,,,0,,0,,
202,58,105,9153,4928,201,4249,3220,1029,20.03448276,11.06666667,7,7,,,,,0,,0,,
10,5,35,9976,6750,46,3248,2877,371,94.2,15.7,2,1,,,,,0,,0,,
44,30,101,9162,7274,159,4707,3975,732,23.96666667,7.118811881,2,1,,,,,0,,0,,
44,24,247,70626,23510,364,4003,70,3933,164.3333333,15.96761134,3,2,,,,,9,,17,,
56,25,50,31837,5133,89,2650,2213,437,14.56,7.28,2,2,,,,,0,,0,,
23,21,58,7540,3942,132,4330,4307,23,0,0,1,1,,,,,0,,0,,
48,30,60,10345,2968,114,2248,2066,182,0,0,1,1,,,,,0,,0,,
5,1,8,1902,1393,12,3636,605,3031,1984,248,1,1,10,3,47,4.7,0,3,47,2145.159144,
52,14,60,43024,1375,91,4863,2927,1936,120,28,6,6,14,4,110,7.857142857,0,9,110,-0.029189815,
953,310,780,134433,79162,1444,3562,1244,2318,8.319354839,3.306410256,17,14,,,,,0,,0,,
7,4,10,1980,595,11,1340,831,509,297.5,119,5,5,1,0,2,2,4,1,5,,3
94,34,75,12104,6047,136,3175,3095,80,6.205882353,2.813333333,4,4,,,,,0,,0,,
18,5,22,4032,2929,32,3454,1509,1945,222.8,50.63636364,2,2,1,0,2,2,0,0,2,,
2,,,16058,,,2791,2771,20,,,1,1,,,,,0,,0,,
4,4,1,62,62,4,1670,751,919,269.25,1077,1,1,163,83,120,0.736196319,0,83,120,432.8268981,
1283,2,49,7607,5587,156,1358,1358,0,134,5.469387755,1,1,1,1,5,5,1,1,7,,
4,2,2,213,166,4,4704,4704,0,233,233,1,1,,,,,0,,0,,
6,4,19,1402,1244,30,2944,2944,0,445.75,93.84210526,1,1,,,,,0,,0,,
2,1,3,1498,251,5,3879,3629,250,547,182.3333333,1,1,,,,,0,,0,,
24,9,13,114477,934,18,4024,3010,1014,112.6666667,78,5,5,1,0,1,1,7,0,8,,
1,1,29,2284,2225,35,2450,2449,1,3,0.103448276,1,1,,,,,0,,0,,
31,17,39,4837,2218,87,3403,1127,2276,85.05882353,37.07692308,1,1,1,0,1,1,0,1,1,,
72,48,271,179095,32416,413,2611,277,2334,48.625,8.612546125,16,16,,,,,0,,0,,
84,16,,621,34,16,4600,2750,1850,114,,2,2,,,,,0,,0,,
15,9,46,38194,20357,73,1703,1273,430,241,47.15217391,3,3,2,1,38,19,1,2,38,36.97877315,
15,12,5,833,756,21,2655,52,2603,254.8333333,611.6,2,2,,,,,0,,0,,
53,19,54,8062,6524,69,5153,1471,3682,176.9473684,62.25925926,6,6,2,1,15,7.5,0,0,15,191.3038542,
1,,,7,,,,,,,,1,,,,,,0,,0,,
2,,,5,,,,,,,,1,,,,,,0,,0,,
4,5,25,3608,1995,27,1712,212,1500,730.8,146.16,1,2,,,,,0,,0,,
370,223,633,106874,29393,1115,3471,92,3379,16.31838565,5.748815166,35,35,,,,,0,,0,,
7,,,997,,,,,,,,2,,,,,,0,,0,,
2,,,2,,,,,,,,2,,33,11,63,1.909090909,0,21,63,63.19888889,
8,2,3,696,1835,5,3305,2391,914,487.5,325,2,2,4,2,12,3,0,4,12,-281.2604398,
12,2,8,3944,277,8,1447,7,1440,1736.5,434.125,4,4,3,0,1,0.333333333,0,3,1,543.6094329,
15,7,20,3082,2212,30,3294,3107,187,135.1428571,47.3,3,3,1,0,0,0,0,0,0,,
8,5,6,481,302,8,2544,1017,1527,364.6,303.8333333,2,2,,,,,0,,0,,
125,109,279,2138026,15254,548,4237,4160,77,4.669724771,1.82437276,2,2,1,0,2,2,0,0,2,,
2,2,41,5489,5263,53,4017,4017,0,295,14.3902439,2,2,,,,,0,,0,,
34,32,46,18900,4782,108,3478,2976,502,16.5,11.47826087,3,3,,,,,0,,0,,
142,45,63,23272,9779,148,3877,853,3024,82.82222222,59.15873016,5,5,,,,,0,,0,,
16,14,41,5219,2278,59,1784,1113,671,60,20.48780488,3,3,,,,,0,,0,,
29,17,23,7890,3173,68,2118,1822,296,20.35294118,15.04347826,1,1,5,0,2,0.4,2,4,9,1245.65294,
7,3,1,38,24,4,3452,2566,886,334.6666667,1004,,1,2,0,0,0,0,0,0,0,
200,97,176,15166,10739,369,3645,199,3446,37.02061856,20.40340909,13,12,11,4,69,6.272727273,1,0,70,1791.417755,
13,13,30,2136,1664,35,1880,685,1195,100.4615385,43.53333333,1,1,1,0,0,0,0,0,0,,
1,1,1,262,25,1,1060,104,956,893,893,1,1,,,,,0,,0,,
53,40,209,65615,57727,279,2912,1401,1511,53.225,10.18660287,12,12,,,,,0,,0,,
113,73,93,9509,7990,262,2357,745,1612,19.95890411,15.66666667,5,4,6,1,5,0.833333333,7,0,14,114.9784028,
4,4,84,153706,152745,121,4887,1920,2967,705.5,33.5952381,1,1,,,,,0,,0,,
126,37,96,21533,9566,140,1347,1014,333,9.771428571,3.717391304,7,5,34,10,142,4.176470588,1,0,145,1599.204502,
1,1,7,485,485,8,1254,686,568,1235,176.4285714,1,1,,,,,0,,0,,
