number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
7,4,,195,96,6,,,,409.75,,4,2,4,1,3,0.75,0,3,3,-0.026203704,
11,6,,1381,977,19,3609,3495,114,267.1666667,,4,4,2,1,7,3.5,1,2,8,659.6977546,
14,10,,11736,12411,25,3875,2435,1440,260.9,,4,3,,,,,0,,0,,
7,4,,12597,12259,9,2955,2955,0,742.5,,,1,58,9,451,7.775862069,0,35,451,275.5628935,
13,6,,1089,433,12,1881,1663,218,584,,2,2,,,,,0,,0,,
35,10,6,16151,973,28,274,268,6,352.2,587,3,2,1,0,3,3,0,0,3,,
2,1,,11709,41,3,4547,3753,794,3088,,1,1,,,,,0,,0,,
299,85,,474866,322094,119,4577,3653,924,43,,18,18,,,,,0,,0,,
249,53,51,223656,120636,204,2967,950,2017,73.60377358,76.49019608,11,9,,,,,0,,0,,
10,6,,244,125,6,2033,1096,937,442.3333333,,1,2,,,,,0,,0,,
6,6,,2722,1304,7,2076,2076,0,155.8333333,,2,2,,,,,0,,0,,
54,21,15,104377,41813,103,2663,318,2345,160.4761905,224.6666667,4,3,,,,,0,,0,,
221,147,11,138567,121677,282,4523,48,4475,31.05442177,415,22,22,6,1,9,1.5,1,1,10,1160.661632,
166,86,,74505,10680,277,3037,2487,550,49.11627907,,18,18,,,,,0,,0,,
129,20,1,2723,1805,42,3359,2920,439,13.65,273,2,3,,,,,1,,1,,
936,67,25,86670,4233,173,2040,45,1995,37.50746269,100.52,14,11,,,,,0,,0,,
3,,,68,,,2693,638,2055,,,1,1,1,0,37,37,0,0,37,,
,1,,38,41,3,,,,2777,,,1,,,,,0,,0,,
44,18,,16585,16268,20,,,,31.77777778,,2,1,6,3,59,9.833333333,4,1,83,162.8521296,
242,116,107,349694,8764,318,1884,62,1946,16.70689655,18.11214953,26,26,,,,,2,,4,,
8,2,,667,339,3,,,,75,,2,2,,,,,0,,0,,
31,20,19,41484,4365,84,2643,1886,757,152.75,160.7894737,4,4,,,,,0,,0,,
25,13,,7898,1912,37,,,,183.2307692,,3,3,,,,,0,,0,,
646,37,39,60209,22256,234,2600,1053,1547,48.18918919,45.71794872,8,7,,,,,0,,0,,
5,5,11,30786,29768,28,4356,2498,1858,417.4,189.7272727,3,3,,,,,0,,0,,
35,5,13,50378,41670,26,3512,565,2947,656,252.3076923,2,3,1,1,1,1,0,1,1,,
54,36,,33063,28085,390,4438,2722,1716,57.14285714,,2,1,,,,,0,,0,,
41,17,,60645,52352,22,2318,2315,3,144.3529412,,3,3,,,,,0,,0,,3
430,113,32,54487,5735,270,2517,1202,1315,27.43362832,96.875,23,23,5,2,33,6.6,7,2,37,1832.016875,
734,408,310,1451479,873595,1539,2600,1081,1519,5.06127451,6.661290323,56,57,1,1,3,3,0,1,3,,
41,21,20,117612,55321,77,1419,858,561,48,50.4,6,6,,,,,0,,0,,
7,6,,24753,9218,119,2300,2300,0,103.8333333,,1,1,1,1,0,0,2,1,1,,
434,44,,372026,325937,356,4126,3885,241,60,,10,10,,,,,0,,0,,
15,8,,7923,7791,13,5308,1301,4007,391.125,,2,3,,,,,0,,0,,
46,36,,85759,70407,279,3300,3295,5,11.94444444,,2,2,1,0,8,8,0,0,8,,
19,8,3,10535,333,17,1386,838,548,395.125,1053.666667,7,7,32,9,129,4.03125,1,13,157,4531.519074,
421,90,,44669,9814,139,3793,982,2811,44.78888889,,16,16,3,2,4,1.333333333,3,2,7,1947.508484,
177,82,32,67998,5032,204,2061,888,1173,32.03658537,82.09375,20,20,3,0,128,42.66666667,1,0,130,836.697338,
6,4,,42171,37481,65,3268,3215,53,14.75,,2,2,,,,,0,,0,,
124,71,37,79782,8606,253,2100,1003,1097,38.53521127,73.94594595,11,12,2,0,2,1,0,1,2,173.8907986,
3,1,,4001,10236,2,1884,1834,50,344,,1,1,,,,,0,,0,,
40,17,,14366,5187,21,3318,2600,718,25.41176471,,1,1,,,,,0,,0,,
29,15,3,218579,202759,75,3060,2901,159,241,,3,3,5,0,0,0,0,0,0,0.070069444,
31,14,,15685,1847,36,3576,1863,1713,192.0714286,,4,4,1,0,1,1,2,1,3,,
264,53,11,39497,3469,83,1068,613,455,32.47169811,156.4545455,2,1,,,,,0,,0,,
156,75,11,111107,42534,301,2212,821,1391,56.38666667,384.4545455,22,22,11,5,41,3.727272727,1,6,42,2273.302477,
257,129,2,281737,195610,336,3977,2371,1606,10.68992248,689.5,27,27,,,,,0,,0,,
193,34,19,132113,32843,111,1655,711,944,29.79411765,53.31578947,7,7,,,,,0,,0,,
297,137,98,53592,8855,267,2075,125,1950,15.65693431,21.8877551,10,11,,,,,0,,0,,
86,52,,37958,40428,77,1877,1877,0,50.42307692,,9,9,1,0,0,0,0,1,0,,
180,115,18,131842,47337,285,1910,1308,602,14.53043478,92.83333333,38,38,,,,,0,,0,,
5,2,,2242,91,2,3905,1805,2100,1099.5,,3,3,,,,,0,,0,,
24,6,3,90420,27908,100,1751,1751,0,648.8333333,1297.666667,8,7,,,,,0,,0,,
152,97,,50912,39732,173,2762,2208,554,47.27835052,,17,16,1,1,2,2,0,1,2,,
69,33,39,36601,7202,97,3976,1058,2918,98.42424242,83.28205128,9,9,7,0,22,3.142857143,0,5,22,624.111169,
2008,498,208,271382,119179,1585,2835,1158,1677,6.162650602,14.75480769,40,40,,,,,0,,0,,
11,6,1,4213,392,8,4003,719,3284,547.3333333,3284,1,2,,,,,0,,0,,
2,,,238,,,996,951,45,,,1,1,,,,,0,,0,,
3,3,,190,27,3,3112,1806,1306,679,,,1,,,,,0,,0,,
11,,,36,,,1004,1004,0,,,2,2,,,,,0,,0,,
419,54,10,123748,56447,103,1522,21,1501,32,172.8,10,9,,,,,0,,0,,
100,58,60,131179,5796,196,1371,651,720,12.01724138,13.94,6,5,,,,,0,,0,,
33,4,,148423,57456,35,3866,3865,1,355.25,,1,1,,,,,0,,0,,
52,25,,3646,1923,29,2384,1275,1109,47.56,,6,6,13,4,2,0.153846154,5,3,5,1379.551505,
246,29,,31994,25061,58,2433,670,1763,111.4482759,,4,6,,,,,0,,0,,
1,1,,16,16,1,,,,357,,1,1,,,,,1,,0,,
7,2,,24429,18824,31,2493,1442,1051,498,,1,1,,,,,0,,0,,
393,203,,44455,21126,571,2941,2190,751,5.891625616,,27,25,,,,,0,,0,,
87,39,34,156385,19200,194,798,632,166,15.74358974,18.05882353,5,5,,,,,0,,0,,
4,1,,531,464,2,3121,2390,731,1791,,2,2,,,,,0,,0,,
195,160,,290254,238038,508,4110,1111,2999,24.51875,,18,20,,,,,2,,2,,
69,21,,28364,13542,46,3337,2591,746,55.19047619,,5,4,,,,,0,,0,,
4,1,,96,35,1,,,,1118,,1,1,,,,,0,,0,,
1,,,6,,,3494,1449,2045,,,1,1,,,,,0,,0,,
85,57,,9345,6487,106,,,,0.50877193,,4,4,,,,,0,,0,,
53,26,,281688,94634,139,5267,3500,1767,56.57692308,,22,21,540,194,874,1.618518519,1,56,874,4068.350058,
1,1,,10551,10468,3,,,,1776,,1,1,,,,,0,,0,,
668,172,292,403966,17165,734,1571,971,600,4.645348837,2.73630137,28,28,,,,,0,,0,,
12,3,,107481,5542,9,,,,1,,1,1,,,,,0,,0,,
1,,,,,,,,,,,1,1,,,,,0,,0,,
394,,,,,,,,,,,1,,,,,,0,,0,,
10,6,,4151,358,9,2599,2127,472,168.6666667,,1,1,,,,,0,,0,,
1,1,,3523,72,1,2332,316,2016,2045,,1,1,,,,,0,,0,,
2130,316,2,1478977,1171717,909,1000,547,453,11.78164557,1861.5,56,56,2,0,168,84,0,1,168,2122.093831,
1,1,,17336,17082,2,,,,1784,,1,1,2,1,2,1,0,2,2,943.4516898,
3,1,,3165,1437,13,,,,,,2,1,,,,,0,,0,,
19,10,19,2864,1731,52,2045,1970,75,1.5,0.789473684,2,2,,,,,0,,0,,
33,20,29,160477,50069,108,2699,10,2709,144.65,99.75862069,7,9,,,,,0,,0,,
8,2,,1130,81,5,2014,2008,6,512,,,1,,,,,0,,0,,
47,23,,3446,2971,36,2554,2529,25,81.91304348,,10,11,,,,,0,,0,,
4,1,3,14918,198,5,1949,745,1204,1250,416.6666667,2,2,,,,,0,,0,,
455,18,,324999,289705,194,,,,79.5,,4,3,,,,,0,,0,,
3,1,,673,585,14,,,,0,,1,1,,,,,0,,0,,
97,49,,3475708,41659,190,2228,337,1891,48.08163265,,7,7,,,,,0,,0,,
2,,,6,,,,,,,,1,1,,,,,1,,1,,
34,15,2,24833,1470,22,3221,1405,1816,251.2,1884,2,2,,,,,0,,0,,
824,246,15,402179,271672,1108,3660,68,3592,19.48780488,319.6,33,33,,,,,2,,15,,
41,30,6,37981,32298,143,2311,2169,142,8.766666667,43.83333333,3,3,,,,,0,,0,,
22,10,,21319,20388,81,2487,1506,981,197.1666667,,2,2,1,0,-2,-2,0,0,-2,,
37,16,,8010,412,17,2372,2306,66,25.3125,,1,2,,,,,0,,0,,
17,5,,1399,186,6,2614,2587,27,291.4,,3,3,2,2,3,1.5,1,2,6,-337.1803125,
5,2,,14,3,2,2788,118,2670,1044.5,,1,1,,,,,0,,0,,
120,76,,17259,7227,217,1016,206,810,10.27631579,,6,6,,,,,0,,0,,
10,5,,4684,4129,58,3174,512,2662,447.2,,3,3,,,,,0,,0,,
28,26,15,17065,2479,63,2048,908,1140,43.92307692,76.13333333,1,1,,,,,0,,0,,
21,2,1,35381,23972,104,3699,183,3516,1758.5,3517,6,5,,,,,0,,0,,
56,3,,42085,15127,31,3105,2861,244,611.5,,4,3,,,,,0,,0,,
618,199,182,1725525,1347692,1199,1918,1575,343,1.673366834,1.82967033,9,10,,,,,0,,0,,
32,22,42,114160,46031,113,1684,746,938,55.22727273,28.92857143,7,7,,,,,0,,0,,
3,3,,3783,314,12,3454,3233,221,678.6666667,,,1,,,,,0,,0,,
12,5,,47945,39963,44,4235,1762,2473,561.4,,2,2,,,,,1,,0,,
106,13,,53779,20530,104,717,717,0,156.3846154,,4,4,,,,,0,,0,,
13,1,,4024,17,1,,,,2249,,2,2,,,,,0,,0,,
25,10,,32846,27033,70,3949,3949,0,119.1,,3,5,,,,,0,,0,,
209,14,5,3897,963,38,2222,383,1839,144.7142857,405.2,3,2,,,,,0,,0,,
9,5,6,498,459,22,2305,2302,3,216.8,180.6666667,1,1,,,,,0,,0,,
24,13,,52140,21415,316,2530,174,2356,267.8461538,,1,1,,,,,0,,0,,
75,42,61,77286,19948,189,1563,14,1577,34.42857143,23.70491803,6,8,,,,,0,,0,,
161,95,10,206944,73999,396,3494,1437,2057,37.36842105,355,18,16,,,,,0,,0,,
32,20,3,47543,26507,57,3828,2205,1623,109.5789474,694,5,5,,,,,0,,0,,
1,1,,23,23,2,,,,1560,,1,1,,,,,0,,0,,
1,1,43,11903,8202,72,2520,2353,167,1272,29.58139535,1,1,,,,,0,,0,,
20,9,,734,543,10,4740,3285,1455,245.4444444,,8,7,2,0,1,0.5,1,0,6,71.54866898,
30,17,,9558,2370,23,4448,1300,3148,154.4117647,,4,3,,,,,0,,0,,
43,18,6,223383,152105,425,3201,684,2517,148.4705882,420.6666667,13,15,,,,,0,,0,,
5,5,,164,161,10,4986,1064,3922,812.4,,3,3,,,,,0,,0,,
1,,,25,,,,,,,,1,,,,,,0,,0,,
44,34,16,129996,41738,91,2977,1410,1567,61.08823529,129.8125,9,12,,,,,1,,1,,
39,29,,29360,16870,164,3699,3047,652,34.48275862,,4,4,,,,,2,,1,,
11,4,,8413,7962,26,3455,1766,1689,561.25,,6,6,,,,,0,,0,,
43,30,,3344,2561,39,4349,902,3447,59.1,,1,1,,,,,0,,0,,
40,7,,28990,779,18,2961,1877,1084,210,,7,6,,,,,0,,0,,
94,62,,133360,116555,238,3177,1888,1289,42.29032258,,11,9,353,251,655,1.855524079,0,62,655,2961.067315,
58,13,1,8690,1021,29,857,857,0,284.4615385,3698,5,5,,,,,0,,0,,
9,2,,25003,24474,21,,,,2682,,2,1,1,0,4,4,0,0,4,,
88,8,,94019,72143,115,1761,1027,734,168.75,,13,12,,,,,0,,0,,
127,56,,396595,11450,107,2229,2229,0,33.01785714,,17,14,1,0,2,2,0,1,2,,
476,318,207,149996,45750,955,2932,1879,1053,8.053459119,12.37198068,39,38,,,,,1,,1,,
54,6,,38039,1069,20,3435,3426,9,508,,4,4,,,,,0,,0,,
1,1,,16,16,1,2807,213,2594,3299,,1,1,,,,,0,,0,,
3,,,9,,,2043,1759,284,,,2,1,,,,,0,,0,,
53,15,,13605,2805,44,4480,1016,3464,205.6666667,,7,7,,,,,1,,1,,
182,60,46,89285,38451,273,3152,89,3063,62.11666667,81.02173913,15,16,,,,,0,,0,,
65,15,,82085,28115,85,3131,1309,1822,90.2,,13,10,,,,,1,,0,,
11,2,,432,179,2,,,,38,,2,2,,,,,0,,0,,
210,37,7,96029,76077,83,2477,2144,333,20.02777778,103,2,3,,,,,0,,0,,
10,3,,1773,1828,14,,,,387.3333333,,1,1,,,,,1,,4,,
138,111,4,81762,13118,299,1996,135,1861,27.97297297,776.25,7,6,4,2,6,1.5,0,4,6,3373.376852,
37,19,,31976,523,38,1655,1525,130,66.84210526,,2,2,,,,,0,,0,,
7,4,,136,15,3,2081,1206,875,130,,2,2,,,,,0,,0,,
20,18,,122963,33291,230,1831,1762,69,243.9444444,,7,9,7,3,18,2.571428571,1,6,20,1562.562662,
7,7,,1482,765,14,1528,1513,15,55.57142857,,1,1,,,,,0,,0,,
112,78,15,216839,104607,207,2966,521,2445,37.74358974,196.2666667,21,23,1,0,1,1,0,0,1,,
179,41,27,28781,63717,101,4976,1491,3485,58.14634146,88.2962963,7,4,15,5,21,1.4,1,15,21,2654.261481,
13,6,,1253,995,6,1922,1410,512,72.83333333,,1,1,,,,,0,,0,,
32,27,16,55445,14175,62,2414,1370,1044,43.44,67.875,6,6,,,,,0,,0,,
111,99,,26896,5271,145,4153,3429,724,52.15151515,,5,5,,,,,0,,0,,
30,6,,93564,77360,55,,,,580.3333333,,4,3,,,,,0,,0,,
9,4,,178641,175046,2,,,,0,,1,1,,,,,0,,0,,
200,126,121,218416,54816,472,1209,276,933,10.80952381,11.25619835,15,16,,,,,0,,0,,
54,7,,12305,10575,11,2085,653,1432,240.1428571,,4,4,,,,,0,,0,,
13,13,4,26546,21469,30,2241,1865,376,82.61538462,268.5,2,2,,,,,0,,0,,
2,2,12,29598,668,17,307,298,9,4.5,0.75,2,2,,,,,0,,0,,
6,2,,59971,72554,27,1506,1377,129,392.5,,1,1,,,,,0,,0,,
47,14,1,80084,52954,34,2151,1599,552,60.63636364,667,3,2,,,,,0,,0,,
17,1,3,14671,189,5,1418,1063,355,630,210,3,3,,,,,0,,0,,
70,44,53,355924,13164,230,758,639,119,14.29545455,11.86792453,4,4,,,,,0,,0,,
25,17,,29888,13321,30,2744,885,1859,177,,7,7,,,,,0,,0,,
99,63,2,3065918,18501,179,3663,2771,892,19.26984127,607,8,9,25,8,43,1.72,2,18,45,2519.534016,
173,2,,58,48,3,3795,3795,0,1172.5,,2,2,,,,,0,,0,,
31,26,1,85644,77363,269,1163,1162,1,99.46153846,2586,5,7,4,0,2,0.5,0,2,2,2344.547083,
11,5,,31180,11539,80,1604,16,1620,456.2,,5,2,,,,,0,,0,,
40,15,11,41117,2520,80,2161,1674,487,45.66666667,62.27272727,4,4,,,,,0,,0,,
89,21,,64575,873,29,,,,121.7619048,,13,13,,,,,0,,0,,
22,3,,19392,15241,22,2404,1433,971,732.6666667,,1,2,,,,,0,,0,,
20,3,,21659,248,5,3849,752,3097,1231.333333,,2,2,,,,,0,,0,,
,1,,449,1,1,,,,2378,,,1,839,545,2610,3.110846246,8,66,2623,2468.437789,
4,,,97,,,,,,,,1,1,,,,,0,,0,,
77,36,,17788,2954,62,1398,604,794,75.36111111,,7,7,44,15,46,1.045454545,0,32,46,1461.156771,
24,12,,49462,1288,20,,,,179,,5,7,,,,,1,,0,,
123,3,,28,54,3,2439,2439,0,1161,,1,1,1,1,1,1,0,0,1,,
45,11,,4486,613,11,,,,166.2727273,,5,5,,,,,0,,0,,
137,34,9,365295,330097,217,3666,1152,2514,71.64705882,270.6666667,8,9,7,2,16,2.285714286,0,5,16,24.71850694,
38,12,,38557,33903,46,3319,2273,1046,167.3333333,,2,3,,,,,0,,0,,
128,42,24,49610,3860,93,1805,299,1506,59.73809524,104.5416667,16,15,,,,,0,,0,,
138,20,,1376,927,24,4404,2078,2326,140.1,,7,6,,,,,0,,0,,
10,7,2,58745,42737,19,1960,1442,518,249,871.5,2,5,,,,,0,,0,,
1,,,0,,,,,,,,1,,,,,,0,,0,,
563,22,,466315,93460,399,,,,99.09090909,,6,7,,,,,0,,0,,
143,108,,382099,210781,437,2683,2579,104,8.650943396,,17,20,,,,,0,,0,,
48,7,,40872,9392,10,1510,252,1258,249,,1,2,,,,,0,,0,,
57,5,,6973,68,5,568,568,0,275.2,,3,3,13,6,15,1.153846154,1,13,19,1145.709549,
31,22,4,14548,902,45,850,850,0,36.22727273,199.25,2,2,,,,,0,,0,,
24,13,3,13812,1360,22,3187,660,2527,186.6153846,808.6666667,7,7,,,,,0,,0,,
13,3,,452,597,6,2371,1532,839,765.3333333,,3,2,,,,,0,,0,,
14,2,,5383,2884,13,3464,3292,172,323.5,,2,2,,,,,0,,0,,
55,11,2,7579,614,12,192,176,16,48.54545455,267,6,6,14,2,17,1.214285714,1,9,19,1373.749745,
190,107,19,54571,18431,172,3736,8,3744,41.37383178,233,8,9,2,0,3,1.5,1,0,3,696.2732292,
324,23,,119240,115058,102,3833,2056,1777,113.5294118,,9,8,,,,,0,,0,,
3,,,77,21,1,2463,2463,0,,,2,1,,,,,0,,0,,
15,6,,3348,3231,10,4344,97,4247,477.3333333,,3,2,,,,,0,,0,,
194,95,,807569,218168,705,4362,3318,1044,16.31578947,,21,24,,,,,0,,0,,
31,12,,90120,2836,58,,,,249.3333333,,2,1,1,1,1,1,0,1,1,,
765,297,,116052,56278,489,4885,2037,2848,12.97979798,,27,25,,,,,0,,0,,
75,16,,34513,19873,80,2204,1483,721,46.4375,,7,8,,,,,0,,0,,
88,56,27,596491,439831,299,4130,1232,2898,70.53571429,146.2962963,9,9,,,,,0,,0,,
22,8,1,5379,88,9,2875,1307,1568,364.875,2919,3,3,,,,,0,,0,,
116,20,,11290,1359,39,1186,24,1162,164.45,,3,3,,,,,0,,0,,
5,3,4,1166,426,11,2292,1499,793,1162,871.5,3,3,7,3,6,0.857142857,0,7,6,2382.039282,
158,112,57,145359,13454,298,3018,1193,1825,22.75892857,44.71929825,23,23,1,0,0,0,0,0,0,,
4,2,,293,135,2,,,,293,,1,1,,,,,0,,0,,
67,39,7,238234,70039,160,3729,1885,1844,72.23076923,402.4285714,6,7,2,0,1,0.5,0,0,1,0.005381944,
196,68,34,72572,10029,179,1877,6,1871,33.86764706,67.73529412,24,26,,,,,1,,-3,,
335,146,2,91015,13360,382,201,201,0,20.47260274,1494.5,28,28,,,,,0,,0,,
59,27,12,80908,10423,82,2013,683,1330,68.92592593,155.0833333,5,3,149,73,2813,18.87919463,21,51,3942,1972.054745,
2,,,466,,,,,,,,1,1,,,,,0,,0,,
197,87,48,297099,33447,213,1982,58,1924,19.05747126,34.54166667,8,7,,,,,0,,0,,
95,46,107,587736,536575,674,3352,2435,917,65.54347826,28.17757009,17,17,,,,,0,,0,,
5,4,,66594,7761,73,1132,1029,103,547,,,2,,,,,0,,0,,
14,6,3,17090,10852,45,2219,2137,82,13.66666667,27.33333333,2,2,1,0,295,295,1,1,295,,
213,185,,12786,6828,336,1614,931,683,4.324324324,,8,8,,,,,0,,0,,
2,1,,21370,6233,17,,,,698,,1,1,,,,,0,,0,,
124,18,64,71897,3683,120,2318,90,2228,159.5555556,44.875,7,8,,,,,0,,0,,3
9,6,1,4875,438,158,2412,728,1684,275.8333333,1655,1,1,,,,,1,,0,,
3,2,,425,382,2,,,,303.5,,2,2,,,,,0,,0,,
1,1,,3808,3377,9,,,,1478,,1,1,,,,,0,,0,,
3,2,6,340,440,9,1080,1076,4,568,189.3333333,2,1,,,,,0,,0,,
1,,,45,,,2298,2234,64,,,1,1,,,,,0,,0,,
16,5,,136195,10057,4,,,,238.4,,1,1,,,,,0,,0,,
66,9,,32582,21083,67,1880,367,1513,210.8888889,,13,9,,,,,0,,0,,
205,40,1,15809,1542,81,519,519,0,54.55,2182,7,7,,,,,0,,0,,
3,,,172,,,,,,,,1,,7478,3663,15833,2.117277347,7,38,15837,4950.872141,
5,1,,244,25,1,577,144,433,,,1,1,,,,,0,,0,,
84,10,,193528,17818,83,1763,259,1504,151.2,,1,2,,,,,0,,0,,
132,18,5,36319,1401,62,1470,1036,434,149.2222222,537.2,6,6,,,,,0,,0,,
30,5,2,50165,26686,71,1522,555,967,194.4,486,4,4,,,,,0,,0,,
4,3,,11915,4951,9,2043,614,1429,1383.666667,,1,2,,,,,0,,0,,
65,11,,60491,64398,91,1782,1269,513,204.6363636,,4,5,,,,,0,,0,,
55,21,6,153139,1066,33,3237,401,2836,135.2380952,473.3333333,2,2,,,,,0,,0,,
89,38,8,73388,1388,60,1824,235,1589,79.10714286,369.1666667,4,4,1,0,10,10,0,0,10,,
24,11,44,436506,2843,83,1897,484,1413,158.5454545,39.63636364,2,2,,,,,0,,0,,
2,1,,25,13,1,,,,,,1,,,,,,0,,0,,
38,13,6,38712,729,27,1130,407,723,83.30769231,180.5,2,2,,,,,0,,0,,
63,21,2,12457,6865,59,2966,2303,663,39.80952381,418,13,13,1,0,1,1,0,1,1,,
4,2,,841,1485,7,1827,838,989,744,,1,1,1,0,2,2,0,1,2,,
1,,,37,,,,,,,,1,1,,,,,0,,0,,
64,23,,257867,55790,112,3645,505,3140,128.7391304,,4,7,,,,,0,,0,,
25,18,43,96553,4490,102,2732,733,1999,164.9444444,69.04651163,3,3,,,,,0,,0,,
14,2,,16248,13769,1,3320,3246,74,426.5,,1,1,,,,,0,,0,,
11,8,,4269,4366,27,,,,290,,,2,3,0,1,0.333333333,0,0,1,419.4849537,
33,23,,19358,21381,30,5081,4412,669,101.375,,2,1,,,,,0,,0,,
68,41,,23667,7210,52,1893,196,1697,93.48780488,,7,7,38,18,293,7.710526316,1,22,298,1136.450023,
16,12,,578,468,17,5037,946,4091,106,,2,2,,,,,0,,0,,
3,,,64,,,4380,4034,346,,,2,1,3,2,5,1.666666667,0,2,5,14.77607639,1
55,11,,2202,54,14,2935,1375,1560,300.1,,8,6,,,,,0,,0,,
2,1,,927,724,6,,,,970,,2,1,,,,,0,,0,,
8,3,,224,24,3,2946,2946,0,824.6666667,,2,3,6,0,156,26,0,0,156,788.3203704,
2,2,8,11703,333,11,3091,1001,2090,1044.5,261.125,1,1,,,,,0,,0,,
377,95,,68256,35218,341,1546,924,622,23.68421053,,16,16,,,,,0,,0,,
747,9,1,58869,21732,230,3943,1687,2256,298,2682,10,8,,,,,0,,0,,
5,,,73,,,2106,1016,1090,,,1,1,,,,,0,,0,,
5,4,12,26828,857,18,2019,2006,13,359.5,119.8333333,1,1,,,,,0,,0,,
20,6,,33673,14249,21,4354,1379,2975,589.8333333,,5,4,4,0,2,0.5,5,2,11,317.3891898,
107,51,,68311,33097,171,3642,1260,2382,75.96078431,,3,5,,,,,0,,0,,
346,17,8,59882,126025,104,5159,66,5093,263.4117647,559.75,5,3,1,1,1,1,0,1,1,,
101,45,,54300,38192,98,4088,1193,2895,88.11111111,,9,9,,,,,0,,0,,
2,1,,161,42,6,,,,2439,,1,1,,,,,0,,0,,
7,8,,8056,7754,19,4657,1206,3451,513.375,,,1,1,1,5,5,0,0,5,,
266,168,8,205855,159442,557,3633,1484,2149,13.57738095,285.125,15,11,,,,,0,,0,,
43,24,,234884,154189,114,,,,123.125,,8,14,2,0,5,2.5,1,1,8,966.4851157,
11,2,,33596,20022,29,2754,1868,886,938.5,,5,3,,,,,0,,0,,
69,26,,499588,23112,76,,,,52.19230769,,2,2,,,,,2,,4,,
104,,,638,40459,,2288,1656,632,,,2,1,2,0,3,1.5,0,0,3,22.03556713,
7,3,,1183,130,10,4258,940,3318,1331,,3,4,,,,,0,,0,,
9,3,,24012,5558,58,3284,3103,181,65,,1,1,,,,,0,,0,,
445,274,,387223,305793,857,5248,5248,0,4.632575758,,27,25,,,,,0,,0,,
437,28,13,72831,10333,96,5062,1611,3451,162.4285714,349.8461538,9,8,,,,,0,,0,,
132,78,,314949,278888,258,,,,33.05128205,,8,7,,,,,0,,0,,
667,317,60,624872,132753,847,2357,39,2396,8.47318612,44.76666667,32,31,,,,,0,,0,,
4,2,,16,8,2,,,,1590,,2,2,,,,,0,,0,,
49,44,,39169,9651,120,2150,2141,9,9.545454545,,1,1,,,,,0,,0,,
13,6,,18779,4448,39,,,,179.5,,3,3,,,,,0,,0,,
7,,,31,,,3310,3144,166,,,3,3,,,,,0,,0,,
48,28,120,1246950,42883,566,773,123,650,19.32142857,4.508333333,4,4,,,,,0,,0,,
22,15,25,30080,2814,56,2232,1601,631,214.8,128.88,2,2,,,,,0,,0,,
1,1,,80,39,1,,,,5,,1,1,1,0,0,0,0,0,0,,
80,66,13,73195,34802,136,1604,202,1402,36.5,185.3076923,4,5,8,2,22,2.75,0,7,22,504.944537,
5,,,96,4,1,2589,175,2414,,,3,3,,,,,0,,0,,
93,36,4,70558,26066,157,1948,1948,0,27.97222222,251.75,10,9,,,,,0,,0,,
20,9,,45405,5342,102,,,,223.2222222,,2,2,,,,,0,,0,,
1910,174,172,568807,177104,1541,3456,37,3493,20.97701149,21.22093023,16,16,51,17,177,3.470588235,0,36,177,898.3486806,
19,4,,649618,43687,14,2847,2010,837,93.25,,2,2,,,,,0,,0,,
234,135,53,51721,23779,657,2701,1604,1097,9.311111111,23.71698113,21,21,,,,,0,,0,,
1,,,6,,,1327,1326,1,,,1,1,,,,,0,,0,,
78,37,,41491,10275,102,1752,990,762,34.91891892,,4,4,1,0,4,4,0,0,4,,
1,1,,48,1,1,4724,3216,1508,1318,,,1,,,,,0,,0,,
25,16,19,16681,15313,47,,,,360.3,,5,3,,,,,0,,0,,
266,46,,132195,3963,153,3858,2193,1665,60.7173913,,10,9,8,3,7,0.875,0,5,7,754.2581829,
14,12,6,16595,3506,51,1794,1220,574,47,94,3,3,2,1,1,0.5,0,0,1,0.018819444,
47,22,,90538,87859,33,2973,1235,1738,83.36363636,,6,6,2,1,0,0,0,1,0,752.0980324,
40,31,,9017,7936,147,2885,2884,1,43.03225806,,10,10,2,1,1,0.5,2,0,19,609.5714468,
420,124,,970441,738871,443,,,,39.93548387,,19,19,3,0,0,0,1,2,0,338.7778241,
1,1,,23,23,2,2655,1980,675,1704,,1,1,,,,,0,,0,,
1,1,,152,88,1,3801,3439,362,2051,,1,1,,,,,0,,0,,
197,28,3,100626,53281,418,4871,1443,3428,160,1493.333333,15,12,,,,,0,,0,,
30,8,,22556,950,21,,,,319.125,,3,3,,,,,0,,0,,
1,1,,10634,191,1,162,162,0,3146,,,1,4,1,3,0.75,7,3,17,515.9702894,
1,1,,7,7,1,,,,980,,1,1,,,,,1,,1,,
738,193,140,391091,232443,758,3731,2324,1407,8.191709845,11.29285714,26,26,,,,,0,,0,,
14,4,,805,24,4,,,,339.75,,2,2,,,,,0,,0,,
822,214,5,420618,218368,911,3227,43,3184,17.76168224,760.2,58,59,,,,,0,,0,,
22,13,,943,708,16,3605,1156,2449,245.4615385,,3,3,1,0,1,1,1,1,1,,
8,1,,349,105,1,,,,1407,,4,3,,,,,2,,4,,
