number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
103,93,,10839,9542,280,2412,728,1684,24.39784946,,8,7,,,,,0,,0,,
64,42,5,47548,40379,297,2103,1351,752,86.33333333,725.2,10,10,,,,,0,,0,,
31,24,1,68233,15018,241,2143,467,1676,76.625,1839,7,7,,,,,0,,0,,
45,35,,9768,3661,76,471,309,162,9.628571429,,3,3,13,13,778,59.84615385,0,13,778,788.1635532,
2,2,,1087,1018,14,,,,848.5,,1,1,,,,,0,,0,,
34,12,,2003,591,34,1080,1076,4,179.25,,4,5,,,,,0,,0,,
124,110,,14466,12196,220,2298,2234,64,15.28181818,,5,5,,,,,0,,0,,
26,14,,6099,3751,54,,,,112.5714286,,6,6,,,,,0,,0,,
56,42,2,216034,188533,508,1325,280,1045,37.04761905,778,7,7,,,,,0,,0,,
130,47,1,158979,66097,790,1464,47,1417,44.76595745,2104,30,30,,,,,0,,0,,
111,57,,16934,12700,389,,,,27.50877193,,10,10,,,,,0,,0,,
21,6,,2463,163,6,,,,441,,2,2,,,,,0,,0,,
16,12,,3075,1159,26,,,,186.5833333,,4,4,1,0,15,15,0,0,15,,
17,11,,44536,40164,177,519,386,133,249.9090909,,3,3,,,,,0,,0,,
1,,,36,,,,,,,,1,,,,,,0,,0,,
2,,,241,,,,,,,,2,,,,,,0,,0,,
13,7,,4604,1277,29,,,,195.4285714,,5,4,,,,,0,,0,,
71,62,,11880,6330,154,577,60,517,10.5483871,,6,6,,,,,0,,0,,
447,342,11,212152,137113,1591,1763,259,1504,5.298245614,164.7272727,28,28,,,,,0,,0,,
29,10,,2128,991,33,1470,1461,9,253.2,,3,3,,,,,0,,0,,
110,73,,19372,14474,282,1522,555,967,21.60273973,,11,11,,,,,0,,0,,
118,90,1,47618,43736,257,3333,3333,0,33.35555556,3002,7,7,,,,,0,,0,,
7,1,,9863,1,1,,,,238,,3,2,,,,,0,,0,,
45,24,,10460,3187,69,2043,614,1429,159.7083333,,7,6,,,,,0,,0,,
3829,1423,8,1084592,1011768,5171,1782,1269,513,1.997891778,355.375,145,144,,,,,0,,0,,
284,51,1,129038,104336,872,3237,401,2836,61.03921569,3113,11,11,1,1,2,2,0,1,2,,
1,,,4,,,1824,96,1728,,,1,1,,,,,0,,0,,
388,60,,134976,71890,767,,,,13.26666667,,16,16,,,,,0,,0,,
645,7,,655,613,20,1897,1418,479,239.1428571,,2,2,,,,,0,,0,,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
35,26,1,14590,12133,102,1130,160,970,56.69230769,1474,6,6,,,,,0,,0,,
32,16,1,3385,1977,67,2966,1110,1856,188.3125,3013,4,4,,,,,0,,0,,
94,60,1,362338,20804,448,899,173,726,54.01666667,3241,6,6,,,,,0,,0,,
59,22,,20635,5375,76,1827,838,989,70.59090909,,5,5,,,,,0,,0,,
4,,,42,,,,,,,,1,,,,,,0,,0,,
62,54,,16819,14283,471,,,,13.37037037,,9,9,,,,,0,,0,,
12,7,,278,164,11,,,,525.5714286,,2,2,,,,,0,,0,,
3,1,,598,74,1,,,,217,,1,1,,,,,0,,0,,
2152,371,42,2063217,1762620,9846,3645,505,3140,10.46361186,92.42857143,58,56,,,,,0,,0,,
476,131,6,359345,266852,1146,2732,733,1999,23.72519084,518,38,38,,,,,0,,0,,
1237,521,2,1050182,632058,5880,3320,8,3328,7.097888676,1849,47,48,,,,,0,,0,,
229,66,,21979,18872,299,2238,1688,550,19.06060606,,12,11,,,,,0,,0,,
450,158,3,188699,157901,1604,1506,1169,337,16.7278481,881,12,11,,,,,0,,0,,
435,166,6,373199,294595,1602,2425,1205,1220,14.8313253,410.3333333,15,14,,,,,0,,0,,
197,111,,367026,249314,1250,1633,1633,0,36.22522523,,10,10,,,,,0,,0,,
50,38,,52961,45840,287,5081,1867,3214,106.8947368,,7,7,,,,,0,,0,,
176,51,1,294241,250347,711,499,499,0,47.58823529,2427,11,11,,,,,0,,0,,
30,27,3,18747,18340,196,1537,1275,262,132.5925926,1193.333333,3,3,,,,,0,,0,,
40,32,,5660,5293,118,,,,23.1875,,5,5,,,,,0,,0,,
2067,766,15,2704509,734848,4851,1893,196,1697,4.94386423,252.4666667,88,90,1,0,0,0,0,0,0,,
20,13,,20395,14238,96,,,,114.3846154,,8,7,,,,,0,,0,,
15,14,,4260,3212,88,5037,946,4091,268,,3,3,,,,,0,,0,,
388,211,3,249163,179039,1685,4380,1560,2820,16.55450237,1164.333333,27,28,,,,,0,,0,,5
718,70,,124645,150281,625,2935,99,2836,60.15714286,,12,12,,,,,0,,0,,
88,31,,8537,5507,354,,,,21.80645161,,4,4,,,,,0,,0,,
3,3,,281,281,8,2498,2498,0,319.6666667,,1,1,,,,,0,,0,,
128,80,,100474,80118,892,2946,2946,0,44.2,,10,10,,,,,0,,0,,
22,18,5,16607,11795,136,3091,575,2516,149.8888889,539.6,4,4,,,,,0,,0,,
111,69,1,52944,35945,399,1546,924,622,35.30434783,2436,7,6,,,,,0,,0,,
3822,578,63,2548907,1846244,11425,3943,44,3987,7.685121107,70.50793651,81,82,,,,,0,,0,,
21,17,,5271,4916,71,,,,5.352941176,,3,3,,,,,0,,0,,
187,121,3,1618972,121294,1352,2106,1016,1090,16.33057851,658.6666667,16,16,,,,,0,,0,,
4,3,,52,51,5,2019,2006,13,601.3333333,,1,1,,,,,0,,0,,
16,6,,672,507,18,,,,133.3333333,,4,4,,,,,0,,0,,
1686,601,33,551397,374516,2216,4354,1379,2975,7.1281198,129.8181818,59,58,,,,,0,,0,,
37,25,,41613,34665,276,2891,1855,1036,85.56,,9,9,20,7,78,3.9,0,19,78,307.8358681,
79,46,2,25076,17702,442,3642,1260,2382,82.2173913,1891,11,11,,,,,0,,0,,
13,10,,33382,27193,242,4339,4339,0,327.4,,4,4,,,,,0,,0,,
4,4,,454,450,16,,,,270.5,,2,2,,,,,0,,0,,
93,10,,85429,703,31,1602,1602,0,164.4,,3,3,,,,,0,,0,,
36,23,,39261,30545,306,2351,2192,159,109.8695652,,3,3,,,,,0,,0,,
401,177,10,87681,54566,644,5159,7,5166,25.74011299,455.6,43,43,,,,,0,,0,,
288,51,2,93782,85668,520,2428,1338,1090,38.05882353,970.5,3,3,1,0,0,0,0,0,0,,
307,109,15,348220,290963,1558,4088,371,3717,45.70642202,332.1333333,26,26,,,,,0,,0,,
393,14,,203081,194417,559,,,,4.571428571,,4,4,,,,,0,,0,,
98,67,10,103445,85400,937,1700,1345,355,69.1641791,463.4,10,10,1,0,5,5,0,0,5,,
347,128,6,313272,274397,1583,4657,1206,3451,29.36507937,616.6666667,10,9,,,,,0,,0,,
4,2,,182,31,4,3633,1484,2149,1423.5,,1,1,,,,,0,,0,,
4,,,144,,,2002,2002,0,,,1,1,,,,,0,,0,,
16,6,,257,208,6,,,,415.1666667,,3,3,,,,,0,,0,,
385,130,29,814676,667309,1354,2754,1868,886,20.95384615,93.93103448,14,13,,,,,0,,0,,
8,8,,282,282,17,,,,187.875,,3,3,,,,,0,,0,,
532,155,3,29983,16705,407,1073,1046,27,35.52258065,1835.333333,17,17,,,,,0,,0,,
1,1,,10,10,3,,,,1804,,1,1,,,,,0,,0,,
2,2,,4,4,2,,,,0,,1,1,,,,,0,,0,,
1063,556,24,265614,203117,3032,2288,1267,1021,5.699640288,132.0416667,38,40,,,,,0,,0,,
105,55,1,21454,7886,217,2167,16,2151,57.52727273,3164,3,3,,,,,0,,0,,5
487,209,2,651305,436575,2619,3155,428,2727,16.85645933,1761.5,39,38,,,,,0,,0,,
2,,,4,,,4258,1379,2879,,,1,1,,,,,0,,0,,
90,48,,25905,3979,168,1049,634,415,57.5625,,18,18,,,,,0,,0,,
4,1,,215,42,1,3284,2658,626,2461,,1,1,,,,,0,,0,,4
400,152,,62281,40637,441,5248,1540,3708,28.60526316,,21,20,,,,,0,,0,,
830,160,16,274779,239801,1178,5062,1611,3451,30.33125,303.3125,22,23,,,,,0,,0,,
5,3,,5926,1376,26,1744,1320,424,489.3333333,,3,4,5,0,30,6,0,0,30,0,
421,161,,31692,15265,457,,,,14.73291925,,25,26,,,,,0,,0,,
3,2,,30100,866,21,2357,833,1524,1214,,3,3,,,,,0,,0,,
194,124,,155255,125826,2198,,,,19.62096774,,14,14,,,,,0,,0,,
1,,,15,,,883,874,9,,,1,1,,,,,0,,0,,
69,49,,48006,41918,658,1939,1939,0,56.57142857,,6,6,,,,,0,,0,,
52,49,,45252,12208,259,413,413,0,37.63265306,,7,7,,,,,0,,0,,
10,8,,1119,1094,40,,,,17,,2,1,,,,,0,,0,,
21,18,,2475,2373,63,2150,1553,597,61,,1,1,,,,,0,,0,,
626,187,,98435,87286,705,,,,16.12834225,,17,16,,,,,0,,0,,
19,12,,19410,5881,101,,,,339,,7,7,,,,,2,,27,,
11,4,,344,118,12,3310,308,3002,884,,7,7,4,3,12,3,0,3,12,582.3070833,
132,80,7,215641,24093,339,773,123,650,10.0125,114.4285714,9,9,,,,,0,,0,,
739,284,1,259487,207514,1922,2232,1601,631,16.32746479,4637,21,21,,,,,0,,0,,
26,12,,6923,536,23,3275,1771,1504,276.4166667,,8,9,,,,,0,,0,,
88,74,2,64732,55550,410,2814,2291,523,19.48648649,721,9,9,,,,,0,,0,,
2,2,,14,11,4,1563,1556,7,991,,2,2,5,5,0,0,0,5,0,0,
204,124,,201992,39606,437,1604,166,1438,20.05645161,,23,22,,,,,0,,0,,
75,24,,16311,1709,123,2589,175,2414,100.1666667,,7,7,,,,,0,,0,,
1192,343,,36315,24569,622,3815,5,3820,13.36151603,,27,25,19,8,162,8.526315789,3,12,164,4395.236505,
31,23,,6570,3856,136,,,,58.69565217,,1,1,,,,,0,,0,,
19,12,,17749,3115,45,1110,1110,0,190.5,,2,2,,,,,0,,0,,1
99,74,9,54870,41313,351,2701,843,1858,26.85135135,220.7777778,15,15,,,,,0,,0,,
206,46,7,52469,44189,533,549,8,541,31.56521739,207.4285714,16,15,,,,,0,,0,,
18,4,,722,296,8,1752,990,762,321,,2,2,,,,,0,,0,,
1099,80,5,301229,217430,1089,646,163,483,56.7125,907.4,9,10,,,,,0,,0,,
1,1,,16,16,6,,,,0,,1,1,,,,,0,,0,,
1,,,16,,,2267,2137,130,,,1,1,,,,,0,,0,,
293,202,,21798,15277,826,3858,2193,1665,14.37128713,,51,51,23,12,68,2.956521739,2,20,83,2521.594954,
27,20,,14730,10085,222,1794,1220,574,73.8,,4,4,,,,,1,,0,,
37,21,1,48924,23517,230,391,63,328,136.2857143,2862,11,11,,,,,0,,0,,
15,11,,2837,1712,53,2973,1235,1738,177.3636364,,3,3,,,,,3,,6,,
29,7,,1233,457,15,2655,1388,1267,388.8571429,,6,6,,,,,0,,0,,
12,7,,2445,1950,46,2273,863,1410,344.4285714,,4,4,,,,,0,,0,,
1,1,,54,24,1,3801,2187,1614,2621,,1,1,,,,,0,,0,,
1,1,,14,14,6,4871,3116,1755,2805,,1,1,,,,,0,,0,,
52,31,,10612,6302,129,,,,65.90322581,,2,2,,,,,0,,0,,
2,1,,272,58,3,,,,3882,,1,1,,,,,0,,0,,
193,153,1,63516,35012,1055,162,162,0,20.87581699,3194,105,104,,,,,0,,0,,
352,46,3,104546,84277,305,2993,1653,1340,83.93478261,1287,16,16,,,,,0,,0,,
38,34,10,365273,19055,299,2704,88,2616,113.4411765,385.7,3,3,,,,,0,,0,,
11,10,,1738,1047,23,3731,2324,1407,372.1,,1,1,,,,,0,,0,,
49,2,,203,136,4,,,,900.5,,2,2,,,,,0,,0,,
618,260,,36309,12035,506,2385,909,1476,9.157692308,,17,17,,,,,0,,0,,
198,108,,12978,6649,272,,,,14.38888889,,9,9,,,,,0,,0,,
852,682,206,1928565,1691445,3773,3227,43,3184,5.523460411,18.28640777,81,81,,,,,0,,0,,1
25,14,,7433,2652,52,,,,236.4285714,,9,9,,,,,0,,0,,
292,154,,127180,108361,914,3369,38,3331,20.42207792,,14,15,,,,,0,,0,,5
165,34,,4740,4356,128,,,,3.823529412,,8,7,,,,,0,,0,,2
7,3,,959,170,3,,,,1456.666667,,2,2,,,,,0,,0,,
6,3,,2851,687,13,1946,1278,668,888.3333333,,1,1,,,,,0,,0,,
1,,,6031,,,,,,,,1,,,,,,0,,0,,
10,8,,1708,1121,30,1049,1049,0,131.5,,1,1,,,,,0,,0,,
1,1,,2048,460,6,1690,829,861,2562,,1,1,,,,,0,,0,,5
518,144,,116614,25753,462,1322,16,1306,13.59722222,,31,33,,,,,0,,0,,
7,4,,5337,635,16,4081,2547,1534,806.75,,3,3,,,,,0,,0,,
7,4,,2187,2119,8,,,,391,,2,2,,,,,0,,0,,
78,40,,26871,1964,93,865,865,0,78.15,,3,3,,,,,0,,0,,
171,142,,61630,28227,671,1631,1262,369,10.57042254,,15,15,,,,,0,,0,,
161,99,,53624,45656,523,3562,954,2608,28.61616162,,22,23,,,,,0,,0,,
195,154,10,200915,170207,1377,1761,1452,309,14.57142857,224.4,13,13,,,,,0,,0,,
2,,,15,,,589,85,504,,,2,2,,,,,0,,0,,
22,16,,5455,3510,113,,,,68.4375,,8,8,,,,,0,,0,,
43,29,2,20824,13601,182,2441,2441,0,100.5172414,1457.5,9,10,,,,,0,,0,,
11,7,,1674,975,26,2378,1890,488,249.1428571,,2,2,,,,,0,,0,,
596,121,3,223596,169581,1050,3817,273,3544,32.71900826,1319.666667,16,16,,,,,0,,0,,
1,1,,26,26,1,2539,2335,204,544,,1,1,,,,,0,,0,,
2,1,,84,45,2,2387,516,1871,2013,,1,1,,,,,0,,0,,
13803,,,,,,,,,,,1,,,,,,0,,0,,
164,91,,33592,14024,271,2399,2399,0,20.91208791,,8,8,,,,,0,,0,,
1,,,14,,,,,,,,1,,,,,,0,,0,,
533,274,15,1097980,747399,2461,1883,1048,835,16.02189781,292.6666667,35,35,6,1,6,1,0,6,6,963.3328819,
262,52,,8100,5735,139,,,,76.76923077,,10,10,,,,,0,,0,,
2,,,167,,,945,919,26,,,2,2,,,,,0,,0,,
242,49,,68493,38661,602,794,537,257,18.63265306,,4,4,,,,,0,,0,,
55,40,,17985,11449,331,1938,773,1165,21.575,,5,5,,,,,0,,0,,
3,3,,260,191,3,,,,22,,1,1,,,,,0,,0,,
14,13,,668,390,31,,,,59.84615385,,1,1,,,,,0,,0,,
22,11,17,35735,33973,107,2188,104,2084,222.8181818,144.1764706,6,6,,,,,0,,0,,
8,4,1,21496,20060,219,777,777,0,88,352,1,1,,,,,0,,0,,
27,23,,21364,1297,30,,,,54.86956522,,3,3,,,,,0,,0,,
98,28,,9528,2699,84,1750,42,1792,123.8571429,,5,4,,,,,0,,0,,
6,,,333,,,1022,944,78,,,2,2,,,,,0,,0,,2
211,102,2,23949,19371,363,3685,102,3583,26.94117647,1374,16,15,76,53,307,4.039473684,4,61,319,1.506979167,
345,61,,98545,76137,229,2711,77,2634,72.18867925,,16,16,,,,,0,,0,,
473,178,,17040,7618,354,2295,2295,0,13.3988764,,12,12,,,,,0,,0,,
1,,,187,,,3171,933,2238,,,1,1,,,,,0,,0,,
17,13,,30417,8365,195,1954,1954,0,103,,9,9,,,,,0,,0,,
615,17,1,36796,27843,270,4298,1708,2590,175.4705882,2983,4,4,,,,,0,,0,,
1,,,2,,,2177,680,1497,,,1,1,,,,,0,,0,,
28,14,,2479,1839,25,1973,1638,335,165.0714286,,6,7,,,,,0,,0,,
11,11,,1105,833,22,3507,2044,1463,211.0909091,,4,4,,,,,0,,0,,
51,29,,27402,20233,147,3216,2228,988,94.75862069,,9,9,,,,,0,,0,,
181,22,,153195,138268,106,3214,3210,4,126.5454545,,6,6,,,,,0,,0,,
77,66,,21945,18307,694,,,,23.36363636,,3,3,,,,,0,,0,,
10,5,,1358,823,15,2790,1224,1566,401.8,,2,2,,,,,0,,0,,
44,31,,8431,2682,78,3426,2397,1029,86.5483871,,4,4,,,,,0,,0,,
17,15,,1450,1398,39,,,,196.3333333,,2,2,,,,,0,,0,,
8,5,,3736,1586,102,2205,1591,614,279.4,,2,1,,,,,0,,0,,
8843,604,3,727909,487696,3315,4552,1564,2988,7.774834437,1565.333333,81,81,,,,,0,,0,,
4,4,,167,163,9,,,,0.25,,1,1,,,,,0,,0,,
11,11,,1900,1727,83,1244,1239,5,116,,2,2,,,,,0,,0,,
13,3,,748,349,7,3397,2832,565,764,,2,2,,,,,0,,0,,
2,1,,565,130,2,909,728,181,769,,1,1,,,,,0,,0,,
1,1,,2234,1348,32,,,,3518,,1,1,,,,,0,,0,,
18,11,,3215,2819,69,1926,318,1608,175.8181818,,3,3,,,,,0,,0,,
89,30,,6457,4821,52,,,,157.5666667,,6,6,,,,,0,,0,,
20,14,,82242,73887,274,,,,137.9285714,,3,3,,,,,0,,0,,
18,10,,2783,309,22,,,,269,,3,3,,,,,0,,0,,
1,1,,394,312,16,2531,316,2215,2007,,1,1,,,,,0,,0,,
94,69,6,131972,67058,594,3373,477,2896,47.69565217,548.5,22,22,1,0,1,1,0,1,1,,
60,56,3,47078,14218,159,2695,1435,1260,37.67857143,703.3333333,11,12,2,0,-2,-1,1,2,-2,323.5174306,
2,1,,6,4,1,3647,2789,858,1900,,1,1,,,,,0,,0,,
49,36,1,14139,12015,181,1751,1751,0,109.8611111,3955,13,13,1,1,4,4,0,1,4,,
183,119,1,77766,9636,231,3094,1229,1865,25.22689076,3002,4,4,,,,,0,,0,,
42,21,,16918,3738,107,1789,1599,190,54.52380952,,3,2,,,,,0,,0,,
62,40,,25709,19008,178,2923,967,1956,52.6,,7,7,,,,,0,,0,,4
149,53,,11629,6698,185,352,118,234,45.37735849,,9,8,,,,,0,,0,,
204,20,,179607,29337,81,5901,5419,482,179.15,,5,5,,,,,0,,0,,
477,81,,57576,15652,358,2297,118,2179,32.65432099,,23,22,,,,,0,,0,,
4,1,,470,2,1,2583,1697,886,3881,,3,3,,,,,0,,0,,
165,68,,15717,5701,169,1677,30,1707,69.94230769,,10,3,,,,,0,,0,,
80,34,,7899,5462,255,2747,2747,0,75.82352941,,16,16,,,,,0,,0,,
99,94,1,117389,69214,677,1740,290,1450,20.72340426,1948,17,18,,,,,0,,0,,
6323,206,4,462594,314945,1843,2871,654,2217,19.51941748,1005.25,46,46,2,0,4,2,0,0,4,0.119247685,
154,132,1,63279,51785,1095,2834,1045,1789,19.31060606,2549,9,9,,,,,0,,0,,
361,73,,82633,74817,592,1686,1686,0,48.10958904,,12,11,,,,,0,,0,,
206,44,5,94797,86836,314,2374,272,2102,50.70454545,446.2,13,13,,,,,0,,0,,
82,70,,23185,21080,555,,,,25.6,,3,3,,,,,0,,0,,
3,1,,56,8,1,,,,490,,1,1,2,1,9,4.5,0,0,9,143.9356481,
18,18,,1778,1690,54,2855,2360,495,26.77777778,,4,4,,,,,0,,0,,
90,80,,27987,27588,718,2778,1153,1625,28.4125,,7,7,,,,,0,,0,,
2,1,,4,2,1,3010,3010,0,1147,,1,1,,,,,0,,0,,
5,3,,38,18,4,,,,140,,2,2,,,,,0,,0,,
6,5,,18,10,5,,,,336,,2,1,,,,,0,,0,,
2,,,69,,,2480,1188,1292,,,2,2,,,,,0,,0,,
24,25,,8993,5285,58,1334,1031,303,47.48,,1,2,,,,,0,,0,,
27,13,,13945,2119,37,,,,173.4615385,,3,3,,,,,0,,0,,
10,5,,7576,674,17,1917,1864,53,274.2,,3,2,,,,,0,,0,,
1,1,,127,115,1,,,,1298,,1,1,,,,,0,,0,,
561,124,,94714,42149,296,2953,593,2360,23.20967742,,15,15,,,,,0,,0,,
190,121,,92776,69717,535,2256,1423,833,19.3553719,,14,14,,,,,0,,0,,
90,46,,13039,8842,131,3792,657,3135,58.26086957,,2,2,,,,,0,,0,,
5474,55,2,7025,4880,162,3467,1103,2364,59.34545455,1632,10,10,,,,,0,,0,,
94,57,2,15997,12110,248,3733,412,3321,50.0877193,1427.5,6,6,,,,,0,,0,,
40,33,,9013,8239,92,1854,1792,62,74.27272727,,7,7,1,0,1,1,11,0,177,,
14,8,,1093,1043,14,2037,1874,163,130.75,,4,4,,,,,0,,0,,
26,3,,66416,53771,125,1752,476,1276,774,,7,7,,,,,0,,0,,
75,68,,31341,29291,637,,,,33.23529412,,3,3,,,,,0,,0,,
95,89,1,55931,49820,844,2706,57,2649,34.17977528,3042,7,7,,,,,0,,0,,5
17,7,1,690,164,16,2661,2030,631,94,658,6,7,1,1,369,369,1,1,596,,
74,32,,9554,7649,92,2680,1597,1083,37.34375,,7,6,,,,,0,,0,,
193,20,,2866,1631,91,1695,1695,0,82.75,,14,10,,,,,0,,0,,
190,21,1,5073,3389,192,2301,765,1536,97.28571429,2043,5,5,,,,,0,,0,,
497,246,1,64992,23608,629,1773,835,938,10.62195122,2613,110,111,,,,,1,,0,,
15,2,,604,218,4,2991,2991,0,1068.5,,2,2,,,,,0,,0,,
9,6,,1025,342,13,,,,292.3333333,,2,2,,,,,0,,0,,
82,21,1,7776,3122,85,2644,31,2675,116.1904762,2440,9,9,,,,,0,,0,,
27,8,,12099,997,31,4154,4154,0,273.125,,1,1,,,,,0,,0,,
63,49,3,6478,5463,169,1993,993,1000,24.65306122,402.6666667,4,4,,,,,0,,0,,
2,3,,31,14,3,,,,12.66666667,,,1,,,,,0,,0,,
39,31,4,83993,10987,123,2000,1377,623,80.19354839,621.5,6,5,,,,,0,,0,,
1153,465,39,1755543,862119,5391,2597,187,2410,7.997849462,95.35897436,63,58,,,,,0,,0,,
44,44,4,8178,7906,255,4562,2287,2275,77.25,849.75,3,4,,,,,0,,0,,
750,293,41,1625741,1503017,4755,2018,38,1980,11.20477816,80.07317073,47,46,,,,,0,,0,,
346,180,17,433953,412739,1863,2652,2078,574,5.205555556,55.11764706,18,16,,,,,0,,0,,
79,56,,54958,39772,249,,,,67.17857143,,25,25,,,,,0,,0,,
307,269,1,41237,36873,559,4380,1922,2458,9.36802974,2520,10,10,,,,,0,,0,,
1880,880,5,180809,78748,1947,4477,1121,3356,5.268181818,927.2,47,47,,,,,0,,0,,
190,147,,97164,79417,736,3767,1332,2435,29.73469388,,26,27,,,,,0,,0,,
32,25,,3451,2960,45,,,,205.12,,6,6,,,,,0,,0,,
157,130,,39077,37315,537,4960,510,4450,38.63076923,,13,13,,,,,0,,0,,
2,,,4,,,,,,,,1,1,,,,,0,,0,,
10,5,,8123,4413,51,2471,1732,739,541,,4,4,,,,,0,,0,,
7,,,2034,,,,,,,,2,1,,,,,0,,0,,
3,3,,427,424,10,,,,1598,,1,1,,,,,0,,0,,
18,14,,575,150,14,2064,2064,0,324.8571429,,3,3,,,,,0,,0,,
87,82,,9496,9298,310,2259,2098,161,10.91463415,,4,4,,,,,0,,0,,
36,20,1,47798,30498,179,209,209,0,226.25,4525,7,7,,,,,0,,0,,
199,50,,22985,19721,171,,,,50.5,,7,7,,,,,0,,0,,
4,,,49,,,2908,2899,9,,,2,1,,,,,0,,0,,
1181,280,1,57772,34210,662,3900,572,3328,12.975,3633,25,25,,,,,0,,0,,
136,53,2,83029,17039,127,3174,1175,1999,54.9,2745,4,3,,,,,0,,0,,
490,200,1,124583,63536,966,4708,294,4414,23.76,4752,36,36,,,,,0,,0,,
6,,,90,,,,,,,,2,2,,,,,0,,0,,
104,79,1,142450,110773,610,3246,2250,996,32.74683544,2587,14,14,,,,,0,,0,,
344,194,,197663,126653,392,3585,1811,1774,20.77835052,,26,26,,,,,0,,0,,
238,171,1,182589,123826,635,5330,1815,3515,20.66081871,3533,14,14,,,,,2,,5,,
89,8,,12365,2658,16,1063,921,142,84.875,,4,4,,,,,0,,0,,
25,18,,6528,5791,44,,,,122.1111111,,7,7,,,,,0,,0,,
35,16,,25942,22634,199,2355,2354,1,91.1875,,13,13,,,,,0,,0,,
239,164,1,146850,75297,610,3678,774,2904,19.17682927,3145,19,19,,,,,0,,0,,
159,126,,21925,16987,362,2262,2065,197,37.04761905,,12,12,,,,,0,,0,,
7,7,,479,475,15,3567,2303,1264,232.8571429,,3,3,,,,,0,,0,,
21,7,,3389,1333,13,,,,384.4285714,,3,3,,,,,0,,0,,
37,21,,10372,3581,56,3737,1850,1887,160.5555556,,4,2,,,,,0,,0,,
25,18,,2531,2046,37,5475,438,5037,166.6666667,,3,3,,,,,0,,0,,
5,1,,515,44,13,2568,1129,1439,3813,,3,2,,,,,0,,0,,
10,7,,5450,4668,94,,,,398.8571429,,4,4,,,,,0,,0,,
10,5,,204,124,10,2268,1651,617,448.8,,5,5,,,,,0,,0,,4
6,2,1,255,184,30,4875,2266,2609,977.5,1955,1,1,,,,,0,,0,,
7,5,,238,211,15,3424,3191,233,814.4,,5,5,,,,,0,,0,,
412,160,2,133335,71071,788,1288,53,1235,7.78125,622.5,14,13,,,,,0,,0,,
3,,,15,,,4342,2865,1477,,,1,1,,,,,0,,0,,
77,56,,12031,8838,172,4988,1064,3924,75.41071429,,16,15,,,,,0,,0,,
96,79,,64820,61470,319,3354,2503,851,33.55696203,,3,3,,,,,0,,0,,
3,1,,8,4,1,3209,2963,246,1117,,3,3,,,,,0,,0,,
3,2,,76919,20532,39,3673,3480,193,1118,,1,1,1,1,2,2,0,1,2,,
81,68,,31862,10647,398,,,,15.94117647,,4,4,,,,,0,,0,,
80,54,,6481,2513,97,,,,44.7962963,,4,4,,,,,0,,0,,
8,2,,6839,6280,122,,,,860.5,,5,4,,,,,0,,0,,
5,4,,825,691,20,,,,185.25,,2,2,,,,,0,,0,,
207,143,8,209868,148632,1875,608,75,533,14.70629371,262.875,12,11,,,,,0,,0,,
29,15,,3462,1726,54,2087,719,1368,158.2,,10,9,,,,,1,,1,,
12,5,2,21164,18490,178,2018,2018,0,194,485,2,2,,,,,0,,0,,
5,1,,2098,1041,8,,,,906,,1,1,,,,,0,,0,,
4,1,,613,58,3,2447,41,2488,3840,,3,3,,,,,0,,0,,
71,52,,7061,6300,108,3056,1655,1401,83.84615385,,11,11,,,,,0,,0,,
457,174,,47439,38369,591,1569,569,1000,4.155172414,,12,12,,,,,0,,0,,
371,251,17,102912,100763,1148,2874,1820,1054,21.82868526,322.2941176,27,28,,,,,0,,0,,
12,7,,137,79,10,4342,2225,2117,299.8571429,,5,5,,,,,0,,0,,
33,16,,2073,1182,29,,,,156.6875,,2,2,,,,,0,,0,,
21,15,,684269,1273,39,2966,797,2169,211.6666667,,7,7,,,,,0,,0,,
11,6,1,47050,35069,141,2852,2852,0,299.6666667,1798,3,2,,,,,0,,0,,
64,29,,17223,5245,101,7379,789,6590,161.8965517,,9,8,,,,,0,,0,,
387,104,,18402,5936,162,4810,1134,3676,45.00961538,,19,19,,,,,0,,0,,
42,34,2,39738,33111,238,4151,2286,1865,66.79411765,1135.5,3,3,,,,,0,,0,,
37,29,,53791,51224,218,2379,958,1421,75.65517241,,9,8,,,,,0,,0,,
82,6,,13689,4067,64,828,560,268,110,,6,5,,,,,0,,0,,
48,20,,9549,5437,69,2823,1800,1023,160.05,,12,12,,,,,0,,0,,
2,,,8,,,2661,1255,1406,,,2,2,,,,,0,,0,,
129,2,,14687,13318,76,1429,1048,381,849,,3,3,,,,,0,,0,,
3,,,184,,,2249,1871,378,,,1,1,,,,,0,,0,,
4,2,,7850,2758,29,385,19,404,694.5,,2,1,,,,,0,,0,,
110,50,,10649,9085,95,3793,1337,2456,52.6,,5,5,,,,,0,,0,,
68,52,,12945,11926,145,3309,3077,232,10.48076923,,2,2,,,,,0,,0,,
3,2,,67,65,2,2129,584,1545,905,,1,1,,,,,0,,0,,
327,231,1,73374,46239,661,3282,320,2962,15.34199134,3544,16,16,,,,,0,,0,,
